outcome,exposure_group,exposure_type,mean,q2.5,q97.5,mean_exp,mean_exp_p10,rhat,estimate_type,restaurant_id,color_group
vegan,mpbamod,Proportion,0.9816811331002022,0.8452385673476541,1.136546154985848,1.0813342122848977,0.9816811331002022,1.015845124457427,Pooled,POOLED,Plant-based
vegan,vegan,Count,0.948146459480508,0.6332233914575963,1.3930046703221768,0.948146459480508,0.9929203865623037,1.0136758347091264,Pooled,POOLED,Plant-based
vegan,vegan,Proportion,1.0709005383234196,0.9024777390065771,1.26251202263343,2.708814905480588,1.0709005383234196,1.0007664119023554,Pooled,POOLED,Plant-based
vegan,vegetarian,Count,1.0049813894453805,0.9264273948992237,1.0929530220176231,1.0049813894453805,1.0004222370221896,1.0269782768550348,Pooled,POOLED,Plant-based
vegan,vegetarian,Proportion,1.0354767802944658,0.9104395718603676,1.1896432550423128,1.768916265873319,1.0354767802944658,1.0117014558297612,Pooled,POOLED,Plant-based
nonvegan,mpbamod,Count,1.01,0.92,1.1,NA,1.0007135366485413,NA,Restaurant,SRQS8F7JWA9MZ,Animal
nonvegan,mpbamod,Count,1.01,0.8,1.27,NA,1.000846395391912,NA,Restaurant,2HRX9P6HKXA8V,Animal
nonvegan,mpbamod,Count,1,0.96,1.04,NA,1.0001473114402861,NA,Restaurant,JHDN7CF1C03X5,Animal
nonvegan,mpbamod,Count,0.98,0.82,1.17,NA,0.9979766249346318,NA,Restaurant,L69HYJ4Y3TR91,Animal
nonvegan,mpbamod,Count,1,0.97,1.02,NA,0.999772990706177,NA,Restaurant,ED5J990H5VAZT,Animal
nonvegan,mpbamod,Count,1,0.98,1.03,NA,1.0003911009707007,NA,Restaurant,W8T41JZK0ZMEP,Animal
nonvegan,mpbamod,Proportion,1.0062578675035594,0.9146993820210588,1.1048337415228797,NA,1.0062578675035594,NA,Restaurant,SRQS8F7JWA9MZ,Animal
nonvegan,mpbamod,Proportion,0.9990234964833232,0.6762433378062414,1.3958530837228522,NA,0.9990234964833232,NA,Restaurant,2HRX9P6HKXA8V,Animal
nonvegan,mpbamod,Proportion,1.0413912671465801,0.8923084338428022,1.2137687365951764,NA,1.0413912671465801,NA,Restaurant,JHDN7CF1C03X5,Animal
nonvegan,mpbamod,Proportion,0.9892614781790644,0.7042261140012369,1.3831137937227775,NA,0.9892614781790644,NA,Restaurant,L69HYJ4Y3TR91,Animal
nonvegan,mpbamod,Proportion,0.9954534957125463,0.9486045450669235,1.042759988957706,NA,0.9954534957125463,NA,Restaurant,ED5J990H5VAZT,Animal
nonvegan,mpbamod,Proportion,0.9363251805290117,0.8089433786991753,1.0790495235974156,NA,0.9363251805290117,NA,Restaurant,W8T41JZK0ZMEP,Animal
nonvegan,vegan,Count,0.96,0.77,1.18,NA,0.9951027161613958,NA,Restaurant,SRQS8F7JWA9MZ,Animal
nonvegan,vegan,Count,1.01,0.88,1.14,NA,1.0006413180657379,NA,Restaurant,2HRX9P6HKXA8V,Animal
nonvegan,vegan,Count,0.99,0.97,1.02,NA,0.9993524350113662,NA,Restaurant,JHDN7CF1C03X5,Animal
nonvegan,vegan,Count,0.98,0.91,1.05,NA,0.998027176981625,NA,Restaurant,L69HYJ4Y3TR91,Animal
nonvegan,vegan,Count,0.99,0.92,1.07,NA,0.9993358075310625,NA,Restaurant,ED5J990H5VAZT,Animal
nonvegan,vegan,Count,1.01,0.99,1.03,NA,1.0007259345478805,NA,Restaurant,W8T41JZK0ZMEP,Animal
nonvegan,vegan,Proportion,0.9846908526330812,0.9077752957697911,1.065727519566613,NA,0.9846908526330812,NA,Restaurant,SRQS8F7JWA9MZ,Animal
nonvegan,vegan,Proportion,1.009173395564279,0.7860030855966228,1.249283772210812,NA,1.009173395564279,NA,Restaurant,2HRX9P6HKXA8V,Animal
nonvegan,vegan,Proportion,0.9718566016576733,0.8469842998552983,1.107255833228436,NA,0.9718566016576733,NA,Restaurant,JHDN7CF1C03X5,Animal
nonvegan,vegan,Proportion,0.9439158858438346,0.7247796636776955,1.2182411066377865,NA,0.9439158858438346,NA,Restaurant,L69HYJ4Y3TR91,Animal
nonvegan,vegan,Proportion,0.9874413774057419,0.8469842998552983,1.146963565187456,NA,0.9874413774057419,NA,Restaurant,ED5J990H5VAZT,Animal
nonvegan,vegan,Proportion,0.9742754078099433,0.8469842998552983,1.1161231740339044,NA,0.9742754078099433,NA,Restaurant,W8T41JZK0ZMEP,Animal
nonvegan,vegetarian,Count,1,0.97,1.04,NA,1.0003685894526568,NA,Restaurant,SRQS8F7JWA9MZ,Animal
nonvegan,vegetarian,Count,1.01,0.92,1.11,NA,1.0007163569040955,NA,Restaurant,2HRX9P6HKXA8V,Animal
nonvegan,vegetarian,Count,1,0.98,1.01,NA,0.9995915666775808,NA,Restaurant,JHDN7CF1C03X5,Animal
nonvegan,vegetarian,Count,0.99,0.94,1.04,NA,0.9992777571730846,NA,Restaurant,L69HYJ4Y3TR91,Animal
nonvegan,vegetarian,Count,1,0.97,1.03,NA,0.9998128102188988,NA,Restaurant,ED5J990H5VAZT,Animal
nonvegan,vegetarian,Count,1.01,0.99,1.02,NA,1.00063134453241,NA,Restaurant,W8T41JZK0ZMEP,Animal
nonvegan,vegetarian,Proportion,1.0006996085902857,0.9436670752867394,1.0622949305906157,NA,1.0006996085902857,NA,Restaurant,SRQS8F7JWA9MZ,Animal
nonvegan,vegetarian,Proportion,0.9972954986450625,0.8019351848161371,1.2353870191768899,NA,0.9972954986450625,NA,Restaurant,2HRX9P6HKXA8V,Animal
nonvegan,vegetarian,Proportion,0.9770068521501035,0.8424172486141028,1.1233497625229583,NA,0.9770068521501035,NA,Restaurant,JHDN7CF1C03X5,Animal
nonvegan,vegetarian,Proportion,0.9627923541133385,0.7411344491069477,1.2069530705558649,NA,0.9627923541133385,NA,Restaurant,L69HYJ4Y3TR91,Animal
nonvegan,vegetarian,Proportion,0.9837746276187085,0.8513399225207846,1.1264698953516594,NA,0.9837746276187085,NA,Restaurant,ED5J990H5VAZT,Animal
