outcome,exposure_group,exposure_type,mean,q5,q95,rhat,estimate_type,restaurant_id
total,vegan,Count,0.131028262406404,0.0769610411361284,0.1823215567939546,0.9996792264605362,Restaurant,L69HYJ4Y3TR91
total,vegan,Count,0.30010459245033816,0.23111172096338664,0.36464311358790924,1.0003700246103804,Restaurant,ED5J990H5VAZT
total,vegan,Count,0.08617769624105241,0.009950330853168092,0.17395330712343798,1.0010772925371891,Restaurant,W8T41JZK0ZMEP
total,vegan,Proportion,2.281361456542419,1.6752256529721035,2.89591193827178,1.0000668769917576,Restaurant,SRQS8F7JWA9MZ
total,vegan,Proportion,0.1906203596086497,-1.5606477482646683,1.8547342683894434,1.0003902292062894,Restaurant,2HRX9P6HKXA8V
total,vegan,Proportion,0.01980262729617973,-0.030459207484708574,0.06765864847381486,1.0005845755397789,Restaurant,JHDN7CF1C03X5
total,vegan,Proportion,0.2151113796169455,0.11332868530700327,0.3148107398400336,1.0002806871011702,Restaurant,L69HYJ4Y3TR91
total,vegan,Proportion,-0.020202707317519466,-0.09431067947124129,0.058268908123975824,1.00351949138407,Restaurant,ED5J990H5VAZT
total,vegan,Proportion,0,-0.06187540371808753,0.06765864847381486,1.0000103517602377,Restaurant,W8T41JZK0ZMEP
total,vegetarian,Count,0,-0.020202707317519466,0.02955880224154443,1.0010019716229643,Restaurant,SRQS8F7JWA9MZ
total,vegetarian,Count,-0.08338160893905101,-0.2231435513142097,0.03922071315328133,1.0010840270330275,Restaurant,2HRX9P6HKXA8V
total,vegetarian,Count,0.02955880224154443,-0.020202707317519466,0.0769610411361284,1.001051882552342,Restaurant,JHDN7CF1C03X5
total,vegetarian,Count,0.20701416938432612,0.131028262406404,0.28517894223366247,1.0000861415428688,Restaurant,L69HYJ4Y3TR91
total,vegetarian,Count,0.4574248470388755,0.371563556432483,0.5481214085096876,1.0009499996889495,Restaurant,ED5J990H5VAZT
total,vegetarian,Count,0.09531017980432493,0,0.1906203596086497,1.0017423963073158,Restaurant,W8T41JZK0ZMEP
total,vegetarian,Proportion,0.8671004876833833,0.23111172096338664,1.4134230285081433,1.001465239228399,Restaurant,SRQS8F7JWA9MZ
total,vegetarian,Proportion,-0.2744368457017603,-1.5606477482646683,0.6259384308664954,1.0006205155114487,Restaurant,2HRX9P6HKXA8V
total,vegetarian,Proportion,0.06765864847381486,0.01980262729617973,0.12221763272424911,0.9996552720404369,Restaurant,JHDN7CF1C03X5
total,vegetarian,Proportion,0.058268908123975824,-0.030459207484708574,0.14842000511827322,0.9999531064240765,Restaurant,L69HYJ4Y3TR91
total,vegetarian,Proportion,-0.10536051565782628,-0.21072103131565253,0,1.000225310058324,Restaurant,ED5J990H5VAZT
total,vegetarian,Proportion,-0.030459207484708574,-0.09431067947124129,0.02955880224154443,1.0010208557066103,Restaurant,W8T41JZK0ZMEP
vegan,mpbamod,Count,0.04879016416943205,-0.020202707317519466,0.12221763272424911,0.999975070249907,Restaurant,SRQS8F7JWA9MZ
vegan,mpbamod,Count,0.058268908123975824,-0.10536051565782628,0.23901690047049992,0.9994390940217887,Restaurant,2HRX9P6HKXA8V
vegan,mpbamod,Count,0.01980262729617973,-0.040821994520255166,0.0769610411361284,0.9996250686970451,Restaurant,JHDN7CF1C03X5
vegan,mpbamod,Count,0.12221763272424911,0.009950330853168092,0.3220834991691132,1.0012498021534348,Restaurant,L69HYJ4Y3TR91
vegan,mpbamod,Count,0.04879016416943205,0.02955880224154443,0.06765864847381486,1.0008098269589358,Restaurant,ED5J990H5VAZT
vegan,mpbamod,Count,0.02955880224154443,-0.06187540371808753,0.11332868530700327,0.9997468068537426,Restaurant,W8T41JZK0ZMEP
vegan,mpbamod,Proportion,0.16551443847757333,-0.40047756659712525,0.8754687373538999,1.0002887314513833,Restaurant,SRQS8F7JWA9MZ
vegan,mpbamod,Proportion,0.058268908123975824,-0.7765287894989963,0.9932517730102834,1.000327823916916,Restaurant,2HRX9P6HKXA8V
vegan,mpbamod,Proportion,-0.19845093872383832,-0.2613647641344075,-0.13926206733350766,1.0000662004774534,Restaurant,JHDN7CF1C03X5
vegan,mpbamod,Proportion,0.19885085874516517,-0.5447271754416722,1.2267122912954254,1.0000384213337385,Restaurant,L69HYJ4Y3TR91
vegan,mpbamod,Proportion,0.23901690047049992,0.10436001532424286,0.371563556432483,1.000819176049534,Restaurant,ED5J990H5VAZT
vegan,mpbamod,Proportion,-0.040821994520255166,-0.13926206733350766,0.04879016416943205,1.0011725270752083,Restaurant,W8T41JZK0ZMEP
vegan,vegan,Count,5.836096459874285,5.004415994282339,6.777794646456078,1.0033431398094368,Restaurant,SRQS8F7JWA9MZ
vegan,vegan,Count,0.20701416938432612,0.02955880224154443,0.4054651081081644,1.0126843450520802,Restaurant,2HRX9P6HKXA8V
vegan,vegan,Count,0.08617769624105241,0.03922071315328133,0.13976194237515863,1.0083675111982358,Restaurant,JHDN7CF1C03X5
vegan,vegan,Count,0.2151113796169455,0.131028262406404,0.29266961396282004,1.0110567309044083,Restaurant,L69HYJ4Y3TR91
vegan,vegan,Count,0.37843643572024505,0.27763173659827955,0.4762341789963717,1.0142487823419402,Restaurant,ED5J990H5VAZT
