"outcome","restaurant","effect_type","series","estimate","ci_lower","ci_upper"
"chicken_fish","LQ5EH4BKGV61T","gender x level","Female",-0.018113415,-0.5335230125,0.57419701275
"chicken_fish","S8MT0YGD2KTN9","gender x level","Female",-0.0855076,-0.32600410375,0.16352796945
"chicken_fish","SAFK7ND1HR6XS","gender x level","Female",-0.0897684985,-0.2899487415,0.112992338975
"chicken_fish","SRQS8F7JWA9MZ","gender x level","Female",0.0793099840108,-0.0673373685295475,0.253118102970375
"chicken_fish","SRQS8F7JWA9MZ","gender x level","Female",-0.037557043957041,-0.213061681548905,0.118962848564035
"chicken_fish","V3Q26BHF3SE2H","gender x level","Female",0.1585616745,-0.24607200725,0.57364945445
"chicken_fish","V3Q26BHF3SE2H","gender x level","Female",-0.12112975135,-0.449282718525,0.150873890805
"chicken_fish","V3Q26BHF3SE2H","gender x level","Female",-0.05878209567,-0.2845089284155,0.25790781975
"chicken_fish","V3Q26BHF3SE2H","gender x level","Female",-0.14666882145,-0.4052420089225,0.0974189498250001
"chicken_fish","W8T41JZK0ZMEP","gender x level","Female",0.04151237,-0.30192297825,0.3692739926625
"chicken_fish","W8T41JZK0ZMEP","gender x level","Female",-0.1511588,-0.4371817535,0.146227017925
"chicken_fish","W8T41JZK0ZMEP","gender x level","Female",0.11206119,-0.16402350125,0.34475355475
"chicken_fish","W8T41JZK0ZMEP","gender x level","Female",0.1759591065,-0.071416735425,0.47407574825
