"fit_dir","model_col","type_fine","restaurant","variable","mean","q2.5","q97.5","rhat","ess_bulk"
"model_fits/testing/testing_stage_3/testing_phiseparate_onlyevil_reg3preds7lags/its/nonvegan","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",0.00647713831111111,-0.138052,0.124656,3.02049815354373,3.44021748449282
"model_fits/testing/testing_stage_3/testing_phiseparate_onlyevil_reg4preds4lags/its/nonvegan","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.0146487098428889,-0.2857667,0.437504,1.68183507599129,4.96622110138385
"model_fits/testing/testing_stage_3/testing_phiseparate_onlyevil_reg4preds4lags/its/nonvegan","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",-0.109462687250222,-0.5558106,0.35409145,1.40065239051858,6.49753385692514
"model_fits/testing/testing_stage_3/testing_phiseparate_onlyevil_reg4preds6lags/its/nonvegan","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.121237053977778,-0.040682515,0.3146548,3.10246946915887,3.3979718838807
"model_fits/testing/testing_stage_3/testing_phiseparate_onlyevil_reg4preds6lags/its/nonvegan","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",0.0143645682248222,-0.4668751,0.42627645,2.95428289320882,3.43439268108035
"model_fits/testing/testing_stage_3/testing_phiseparate_onlyevil_reg4preds7lags/its/nonvegan","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.0772456954222222,-0.0461171,0.205798,3.59406855645678,3.30661962667873
"model_fits/testing/testing_stage_3/testing_phiseparate_onlyevil_reg4preds7lags/its/nonvegan","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",0.0110856068,-0.137507,0.12529605,2.86852386237942,3.47023758692208
"model_fits/testing/testing_stage_3/testing_phiseparate_reg3others_reg3preds7lags/its/nonvegan","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.0747730163777778,-0.0459546,0.200067,2.65149286596246,3.54204340674897
"model_fits/testing/testing_stage_3/testing_phiseparate_reg3others_reg3preds7lags/its/nonvegan","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",0.00599285533333333,-0.138205,0.125516,3.28852068705731,3.3363567874345
"model_fits/testing/testing_stage_3/testing_phiseparate_reg3others_reg4preds4lags/its/nonvegan","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",-0.0708240494960667,-0.2412263,0.14876955,1.03958824061052,75.2172464984451
"model_fits/testing/testing_stage_3/testing_phiseparate_reg3others_reg4preds4lags/its/nonvegan","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",0.00584049832,-0.29461855,0.4503863,1.26063435360974,10.5195927112032
"model_fits/testing/testing_stage_3/testing_phiseparate_reg3others_reg4preds6lags_smallsigma/its/nonvegan","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.106595334711111,-0.034396605,0.2945303,3.43479201172939,3.32004731633716
"model_fits/testing/testing_stage_3/testing_phiseparate_reg3others_reg4preds6lags_smallsigma/its/nonvegan","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",0.0259615645592222,-0.42256915,0.4558565,3.24452188276622,3.34361357841086
"model_fits/testing/testing_stage_3/testing_phiseparate_reg3others_reg4preds6lags/its/nonvegan","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.0962712323111111,-0.05464623,0.30471215,2.61649662299076,3.58884033785965
"model_fits/testing/testing_stage_3/testing_phiseparate_reg3others_reg4preds6lags/its/nonvegan","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",-0.00556224559244444,-0.49363615,0.4378621,2.6978830488365,3.5095859325231
"model_fits/testing/testing_stage_3/testing_phiseparate_reg3others_reg4preds7lags/its/nonvegan","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.0772316158666667,-0.046131205,0.206501,2.98898212120554,3.41923325744442
"model_fits/testing/testing_stage_3/testing_phiseparate_reg3others_reg4preds7lags/its/nonvegan","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",0.0100627082,-0.137881,0.125083,3.21484973127087,3.35138713616557
"model_fits/testing/testing_stage_3/testing_phiseparate_regothers_reg3preds7lags/its/nonvegan","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.0754045236888889,-0.046215605,0.201601,3.04643837413131,3.46775373060267
"model_fits/testing/testing_stage_3/testing_phiseparate_regothers_reg3preds7lags/its/nonvegan","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",0.00633170608888889,-0.137724,0.123909,2.91444235878266,3.44363765985443
"model_fits/testing/testing_stage_3/testing_phiseparate_regothers_reg4preds4lags/its/nonvegan","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.0146487098428889,-0.2857667,0.437504,1.68183507599129,4.96622110138385
"model_fits/testing/testing_stage_3/testing_phiseparate_regothers_reg4preds4lags/its/nonvegan","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",-0.109462687250222,-0.5558106,0.35409145,1.40065239051858,6.49753385692514
"model_fits/testing/testing_stage_3/testing_phiseparate_regothers_reg4preds6lags/its/nonvegan","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.121237053977778,-0.040682515,0.3146548,3.10246946915887,3.3979718838807
"model_fits/testing/testing_stage_3/testing_phiseparate_regothers_reg4preds6lags/its/nonvegan","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",0.0143645682248222,-0.4668751,0.42627645,2.95428289320882,3.43439268108035
"model_fits/testing/testing_stage_3/testing_phiseparate_regothers_reg4preds7lags/its/nonvegan","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.0773230403555556,-0.0457832,0.205195,2.53051095246458,3.6210017033715
"model_fits/testing/testing_stage_3/testing_phiseparate_regothers_reg4preds7lags/its/nonvegan","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",0.0105083899555556,-0.138372,0.125609,3.36040993916843,3.34006119374665
"model_fits/testing/testing_stage_3/testing_reg4_group2_laglargesigma/its/nonvegan","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",-0.0466609086388158,-0.251359,0.13460885,1.09273309652164,122.823272840617
"model_fits/testing/testing_stage_3/testing_reg4_group2_laglargesigma/its/nonvegan","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",-0.0773736386688889,-0.9228042,0.4609363,1.35328333180672,7.15640431050534
"model_fits/testing/testing_stage_3/testing_reg4_group2_largersigma/its/nonvegan","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.0413435639862222,-0.2178061,0.28000985,1.61650818595667,5.06086977818449
"model_fits/testing/testing_stage_3/testing_reg4_group2_largersigma/its/nonvegan","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",0.257524985843822,-0.19523575,0.74840805,1.65179815266071,4.88748419352556
"model_fits/testing/testing_stage_3/testing_reg4_group2_largesigma/its/nonvegan","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",-0.125646588749867,-0.2781567,0.11990245,1.36294469125015,7.63917292797847
"model_fits/testing/testing_stage_3/testing_reg4_group2_largesigma/its/nonvegan","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",-0.134996427799556,-0.52208315,0.2313581,1.52197575604596,5.83226208428116
"model_fits/testing/testing_stage_3/testing_reg4_laglargesigma_group2/its/nonvegan","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",-0.0807815232417778,-0.285871,0.1519525,1.05287548696738,56.8045017559765
"model_fits/testing/testing_stage_3/testing_reg4_laglargesigma_group2/its/nonvegan","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",0.107931413953667,-0.3672571,0.5838293,1.13199752371252,17.0827363673704
"model_fits/testing/testing_stage_3/testing_reg4_laglargesigma/its/nonvegan","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",-0.0581096000520889,-0.28668575,0.1823933,1.01817772923343,181.526663793653
"model_fits/testing/testing_stage_3/testing_reg4_laglargesigma/its/nonvegan","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",0.0756119850654889,-0.3561812,0.546771950000001,1.01792044989711,158.785626396507
"model_fits/testing/testing_stage_3/testing_reg4_largersigma_group2/its/nonvegan","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",-0.0245633134480889,-0.21430455,0.17951235,1.69028900216838,4.80541076306928
"model_fits/testing/testing_stage_3/testing_reg4_largersigma_group2/its/nonvegan","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",0.0663322051079556,-0.3015186,0.64682225,2.12014137313676,3.94135706223787
"model_fits/testing/testing_stage_3/testing_reg4_largersigma/its/nonvegan","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",-0.0780972303058,-0.24147915,0.086387935,1.18190681840581,12.0654891678652
"model_fits/testing/testing_stage_3/testing_reg4_largersigma/its/nonvegan","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",0.0924441593068889,-0.37373615,0.46265515,1.18519684634395,16.4693684233527
"model_fits/testing/testing_stage_3/testing_reg4_largesigma_group2/its/nonvegan","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",-0.0950214157035333,-0.3093304,0.07315956,1.431760816034,6.28577059807539
"model_fits/testing/testing_stage_3/testing_reg4_largesigma_group2/its/nonvegan","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",0.1443044668154,-0.10318365,0.4941695,1.15919952055806,13.1942812344362
"model_fits/testing/testing_stage_3/testing_reg4_largesigma/its/nonvegan","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.0259855327970222,-0.1428648,0.13439165,1.35533373257961,6.93722044554525
"model_fits/testing/testing_stage_3/testing_reg4_largesigma/its/nonvegan","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",0.0293523921924,-0.29259595,0.2491118,1.36522376848713,7.0395137849754
"model_fits/testing/testing_stage_3/testing_reg5lags2preds_onlyevil_group2_largesigma/its/nonvegan","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",-0.0625574057416667,-0.3203279,0.1828162,1.17767918788364,19.6808328521223
"model_fits/testing/testing_stage_3/testing_reg5lags2preds_onlyevil_group2_largesigma/its/nonvegan","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",0.124965038785556,-0.2871195,0.56028075,1.07935055622326,39.5717674527597
"model_fits/testing/testing_stage_3/testing_reg5lags3preds_onlyevil_group2_largesigma/its/nonvegan","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",-0.16249329268214,-0.55094355,0.1712388,1.13640272315389,17.5937219164731
"model_fits/testing/testing_stage_3/testing_reg5lags3preds_onlyevil_group2_largesigma/its/nonvegan","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",0.0658586008466667,-0.3593766,0.5572132,1.38120568691589,6.57320814237436
"model_fits/testing/testing_stage_3/testing_reg5lags4preds_onlyevil_group2_largesigma/its/nonvegan","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",-0.107374714320889,-0.43748905,0.4042028,1.86356400652827,4.36309916238929
"model_fits/testing/testing_stage_3/testing_reg5lags4preds_onlyevil_group2_largesigma/its/nonvegan","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",0.221515682241222,-0.19371465,0.54498535,1.82183940506879,4.48254938837214
"model_fits/testing/testing_stage_3/testing_reg5preds_onlyevil_group2_largesigma/its/chicken_fish","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",-0.1071426583078,-0.3219825,0.1935971,2.01073906726448,4.07718757117647
"model_fits/testing/testing_stage_3/testing_reg5preds_onlyevil_group2_largesigma/its/chicken_fish","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",-0.235282232179556,-0.59822335,0.19092975,2.50044926637078,3.6462743670564
"model_fits/testing/testing_stage_3/testing_reg5preds_onlyevil_group2_largesigma/its/meat","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",-0.123255604661511,-0.3979039,0.0325951000000001,1.77765548207847,4.52573062980891
"model_fits/testing/testing_stage_3/testing_reg5preds_onlyevil_group2_largesigma/its/meat","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",-0.0577866283642667,-0.4011916,0.3933187,1.81110107224092,4.46504180045768
"model_fits/testing/testing_stage_3/testing_reg5preds_onlyevil_group2_largesigma/its/nonvegan","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",-0.0321247042792,-0.3414728,0.1672172,2.03910036395885,4.06460202814301
"model_fits/testing/testing_stage_3/testing_reg5preds_onlyevil_group2_largesigma/its/nonvegan","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",-0.236363479859556,-0.66323115,0.23775555,2.55029248689159,3.57767447553703
"model_fits/testing/testing_stage_3/testing_reg5preds_onlyevil_group2_largesigma/its/total","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",-0.0969458205562933,-0.4934246,0.13804845,2.55585070411407,3.60831966538217
"model_fits/testing/testing_stage_3/testing_reg5preds_onlyevil_group2_largesigma/its/total","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",-0.131893831913339,-0.4719277,0.1605896,2.03360078280475,4.08139194058778
"model_fits/testing/testing_stage_3/testing_reg5preds_onlyevil_group2_largesigma/its/vegan","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.0359488929000667,-0.1077432,0.32488475,1.80940128434165,4.42685493291171
"model_fits/testing/testing_stage_3/testing_reg5preds_onlyevil_group2_largesigma/its/vegan","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",0.199214791275111,-0.26950335,0.7886674,2.31561496280049,3.72774401554269
"model_fits/testing/testing_stage_3/testing_reg5preds_onlyevil_group2_largesigma/its/vegetarian","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",-0.0203426924508289,-0.26535415,0.1478956,1.75171846099805,4.57695432481534
"model_fits/testing/testing_stage_3/testing_reg5preds_onlyevil_group2_largesigma/its/vegetarian","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",-0.140608260686444,-0.41597515,0.1939465,2.0923291847491,3.93650516703319
"model_fits/testing/testing_stage_3/testing_reg5preds2lags_onlyevil_group2_largesigma/its/nonvegan","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",-0.185810101088298,-0.42875735,0.18010965,1.80490095185936,4.44225982545287
"model_fits/testing/testing_stage_3/testing_reg5preds2lags_onlyevil_group2_largesigma/its/nonvegan","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",-0.0946063463075578,-0.579118,0.4844752,1.83291213741389,4.37045045265486
"model_fits/testing/testing_stage_3/testing_reg5preds3lags_onlyevil_group2_largesigma/its/nonvegan","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",-0.1523939518948,-0.3171808,0.01428006,1.61006916023841,5.06207249165371
"model_fits/testing/testing_stage_3/testing_reg5preds3lags_onlyevil_group2_largesigma/its/nonvegan","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",-0.0783808108214578,-0.4842747,0.3324743,2.40677149207095,3.67507611660676
"model_fits/testing/testing_stage_3/testing_reg5preds4lags_onlyevil_group2_largesigma/its/nonvegan","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.0152848255932444,-0.30424055,0.27855055,2.69500789236045,3.52753136602769
"model_fits/testing/testing_stage_3/testing_reg5preds4lags_onlyevil_group2_largesigma/its/nonvegan","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",-0.255662036622222,-0.64084875,0.2660177,2.71370285386626,3.52495335754559
"model_fits/testing/testing_stage_3/testing_regheavy_group2_largesigma/its/nonvegan","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.0786562526888889,-0.0491692,0.21687905,2.8623673025053,3.45002324220378
"model_fits/testing/testing_stage_3/testing_regheavy_group2_largesigma/its/nonvegan","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",0.00645996491111111,-0.171212,0.114383,3.43889329475419,3.30855709957103
"model_fits/testing/testing_stage_3/testing_reglessheavyonlyevil_group2_hugesigma/its/nonvegan","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",-0.0659228178156222,-0.3409748,0.10376575,2.04638536076289,3.99795299256176
"model_fits/testing/testing_stage_3/testing_reglessheavyonlyevil_group2_hugesigma/its/nonvegan","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",-0.214976569892822,-0.54675535,0.119296,2.40827529841578,3.67487096521606
"model_fits/testing/testing_stage_3/testing_reglessheavyonlyevil_group2_largesigma/its/nonvegan","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",-0.0979182999007778,-0.429477,0.1989318,2.27628262567973,3.77599516863517
"model_fits/testing/testing_stage_3/testing_reglessheavyonlyevil_group2_largesigma/its/nonvegan","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",-0.0335172067425333,-0.56273875,0.3827998,2.76433142832784,3.52985126798403
"model_fits/testing/testing_stage_3/testing_reglesslessheavyonlyevil_group2_largesigma/its/nonvegan","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",-0.0915641896635778,-0.37357915,0.20432885,1.00161368564936,396.945833646096
"model_fits/testing/testing_stage_3/testing_reglesslessheavyonlyevil_group2_largesigma/its/nonvegan","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",0.135158070871444,-0.3596869,0.7078273,1.00290362200871,330.497005227742
"model_fits/testing/testing_stage_3/testing_reglesslessheavyonlyevil_group2_lesstight/its/nonvegan","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",-0.115908403189089,-0.4102664,0.1608628,1.00363599139569,479.329752863305
"model_fits/testing/testing_stage_3/testing_reglesslessheavyonlyevil_group2_lesstight/its/nonvegan","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",0.124253700572538,-0.3614023,0.691269250000001,1.00665216169961,444.736299280314
"model_fits/testing/testing_stage_3/testing_reglesslesslessheavyonlyevil_group2_largesigma/its/nonvegan","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",-0.106942910704289,-0.4136731,0.1881475,1.01225688358056,349.952586477246
"model_fits/testing/testing_stage_3/testing_reglesslesslessheavyonlyevil_group2_largesigma/its/nonvegan","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",0.0782001736212889,-0.39544125,0.59015345,1.00293140496035,303.507560100371
"model_fits/testing/testing_stage_3/testing_regsanitycheck_group2_largesigma/its/nonvegan","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.0413435639862222,-0.2178061,0.28000985,1.61650818595667,5.06086977818449
"model_fits/testing/testing_stage_3/testing_regsanitycheck_group2_largesigma/its/nonvegan","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",0.257524985843822,-0.19523575,0.74840805,1.65179815266071,4.88748419352556
"model_fits/testing/testing_stage_3/testing_regularized/its/nonvegan","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",-0.0623444529073,-0.34379645,0.242327149999999,1.16646077644106,11.2089107134761
"model_fits/testing/testing_stage_3/testing_regularized/its/nonvegan","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",0.0680721034186667,-0.24213125,0.42867125,1.12127193470523,18.8255969176821
"model_fits/testing/testing_stage_3/testing_regularized2/its/nonvegan","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",-0.158333788355,-0.5375609,0.26061595,1.00861861360781,489.917769112621
"model_fits/testing/testing_stage_3/testing_regularized2/its/nonvegan","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",-0.079031041397,-0.45662115,0.29084385,1.001705896065,480.358123587644
"model_fits/testing/testing_stage_3/testing_regularized3/its/nonvegan","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",-0.148244653213467,-0.46861155,0.1945871,1.00674372581677,205.742269715971
"model_fits/testing/testing_stage_3/testing_regularized3/its/nonvegan","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",-0.0723426851017,-0.4437691,0.305073799999999,1.01893188380519,180.43319910312
"model_fits/testing/testing_stage_3/testing_regularized4/its/nonvegan","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",-0.1345388296051,-0.4750186,0.1759986,1.01491869224648,116.049111017906
"model_fits/testing/testing_stage_3/testing_regularized4/its/nonvegan","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",-0.0704643703349667,-0.38880855,0.1901456,1.00838775197985,161.936232889618
"model_fits/testing/testing_stage_3/testing_regularized5/its/nonvegan","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",-0.0411038468552444,-0.25022105,0.16354855,1.00247831973517,351.154675528843
"model_fits/testing/testing_stage_3/testing_regularized5/its/nonvegan","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",0.0398213384169111,-0.3178271,0.4151116,1.008943694085,295.038310652005
