"fit_dir","variable","model_col","type_fine","restaurant","transform","mean","median","sd","q2.5","q97.5","mean_t","q2.5_t","q97.5_t","rhat","ess_bulk","ess_tail"
"model_fits/finalized_redone_trunc_cp/t2_customer_gaussian_iid_day/vegetarian","beta[92,1]","exposure_SRQS8F7JWA9MZ_1_genderfemale","gender_female","SRQS8F7JWA9MZ","identity",-0.108064237402598,-0.10473792,0.058878617256193,-0.22720796225,-0.01277438625,-0.108064237402598,-0.22720796225,-0.01277438625,1.00476712004498,613.334077492833,1238.50481458373
"model_fits/finalized_redone_trunc_cp/t2_customer_gaussian_iid_day/vegetarian","beta[93,1]","exposure_SRQS8F7JWA9MZ_2_gendermale","gender_male","SRQS8F7JWA9MZ","identity",-0.0394259024310727,-0.0358610905,0.0536233724334334,-0.15216486875,0.0576248156,-0.0394259024310727,-0.15216486875,0.0576248156,1.00452107524762,1046.77030628787,2335.70125570952
"model_fits/finalized_redone_trunc_cp/t2_customer_gaussian_iid_day/vegetarian","beta[94,1]","exposure_SRQS8F7JWA9MZ_2_genderfemale","gender_female","SRQS8F7JWA9MZ","identity",0.06382479769077,0.060290434,0.0609185053946573,-0.03466043245,0.1868580605,0.06382479769077,-0.03466043245,0.1868580605,1.00595822782833,648.08583293754,1292.80126828549
"model_fits/finalized_redone_trunc_cp/t2_customer_gaussian_iid_day/vegetarian","beta[95,2]","exposure_2HRX9P6HKXA8V_1_gendermale","gender_male","2HRX9P6HKXA8V","identity",0.0220155349246473,0.0217684165,0.0514739937590146,-0.082315063125,0.12168889775,0.0220155349246473,-0.082315063125,0.12168889775,1.00352872231962,1544.21217268269,1977.66212627954
"model_fits/finalized_redone_trunc_cp/t2_customer_gaussian_iid_day/vegetarian","beta[96,2]","exposure_2HRX9P6HKXA8V_1_genderfemale","gender_female","2HRX9P6HKXA8V","identity",-0.0715526697462271,-0.0713247675,0.060451735565228,-0.19530984,0.044927643375,-0.0715526697462271,-0.19530984,0.044927643375,1.006999497808,1950.4548557658,2022.4166508141
"model_fits/finalized_redone_trunc_cp/t2_customer_gaussian_iid_day/vegetarian","beta[97,3]","exposure_L69HYJ4Y3TR91_1_gendermale","gender_male","L69HYJ4Y3TR91","identity",0.172288686543,0.16534773,0.0775210944355827,0.039520271575,0.335917625,0.172288686543,0.039520271575,0.335917625,1.01143140557014,489.743279102893,59.382181757033
"model_fits/finalized_redone_trunc_cp/t2_customer_gaussian_iid_day/vegetarian","beta[98,3]","exposure_L69HYJ4Y3TR91_1_genderfemale","gender_female","L69HYJ4Y3TR91","identity",-0.0165061735749173,-0.018687048,0.0833771452260946,-0.173094457,0.18170522825,-0.0165061735749173,-0.173094457,0.18170522825,1.01201017354209,320.766331861418,67.7924020004017
"model_fits/finalized_redone_trunc_cp/t2_customer_gaussian_iid_day/vegetarian","beta[99,4]","exposure_ED5J990H5VAZT_1_gendermale","gender_male","ED5J990H5VAZT","identity",0.135877960369667,0.135719725,0.0247377438699528,0.088002245175,0.18392904075,0.135877960369667,0.088002245175,0.18392904075,1.00711135112309,1550.88674199965,2429.23478934549
"model_fits/finalized_redone_trunc_cp/t2_customer_gaussian_iid_day/vegetarian","beta[100,4]","exposure_ED5J990H5VAZT_1_genderfemale","gender_female","ED5J990H5VAZT","identity",0.0919864246011333,0.0911599635,0.0253317282289171,0.040830541975,0.142151521,0.0919864246011333,0.040830541975,0.142151521,1.00440255821957,2589.39880661952,2536.86571886931
"model_fits/finalized_redone_trunc_cp/t2_customer_gaussian_iid_day/vegetarian","beta[101,5]","exposure_W8T41JZK0ZMEP_1_gendermale","gender_male","W8T41JZK0ZMEP","identity",-0.15635834407249,-0.119959585,0.152494476868052,-0.54091792725,0.061979878175,-0.15635834407249,-0.54091792725,0.061979878175,1.00864395518004,905.48750081814,1702.47376529129
"model_fits/finalized_redone_trunc_cp/t2_customer_gaussian_iid_day/vegetarian","beta[102,5]","exposure_W8T41JZK0ZMEP_1_genderfemale","gender_female","W8T41JZK0ZMEP","identity",-0.0183895087317477,-0.021875039,0.0815629102279437,-0.178929753,0.15280131025,-0.0183895087317477,-0.178929753,0.15280131025,1.00082300979958,1053.07556622413,1775.1090363861
"model_fits/finalized_redone_trunc_cp/t2_customer_gaussian_iid_day/vegetarian","beta[103,5]","exposure_W8T41JZK0ZMEP_2_gendermale","gender_male","W8T41JZK0ZMEP","identity",-0.100229907780735,-0.094877569,0.0891731219084934,-0.2839836615,0.0646760959500002,-0.100229907780735,-0.2839836615,0.0646760959500002,1.00692859609505,652.721862537251,1890.68878427358
"model_fits/finalized_redone_trunc_cp/t2_customer_gaussian_iid_day/vegetarian","beta[104,5]","exposure_W8T41JZK0ZMEP_2_genderfemale","gender_female","W8T41JZK0ZMEP","identity",0.003768537841075,-0.0034917198,0.0711945918528543,-0.12753471075,0.1675879205,0.003768537841075,-0.12753471075,0.1675879205,1.00208830844284,1419.3678399993,1776.30341398607
"model_fits/finalized_redone_trunc_cp/t2_customer_gaussian_iid_day/vegetarian","beta[105,5]","exposure_W8T41JZK0ZMEP_3_gendermale","gender_male","W8T41JZK0ZMEP","identity",-0.076564009191235,-0.068983454,0.105692255988391,-0.30136575475,0.134113813,-0.076564009191235,-0.30136575475,0.134113813,1.00293158307879,1920.50937785278,1819.37847637708
"model_fits/finalized_redone_trunc_cp/t2_customer_gaussian_iid_day/vegetarian","beta[106,5]","exposure_W8T41JZK0ZMEP_3_genderfemale","gender_female","W8T41JZK0ZMEP","identity",-0.00433929541287667,-0.0100183875,0.0806344776084408,-0.15923584025,0.168953757,-0.00433929541287667,-0.15923584025,0.168953757,1.00315129839597,1223.44299931509,2019.54451415479
"model_fits/finalized_redone_trunc_cp/t2_customer_gaussian_iid_day/vegetarian","beta[107,5]","exposure_W8T41JZK0ZMEP_4_gendermale","gender_male","W8T41JZK0ZMEP","identity",-0.14898638536799,-0.125916865,0.121337947308372,-0.4938004225,0.0486612802500001,-0.14898638536799,-0.4938004225,0.0486612802500001,1.0073394049144,388.788742628519,70.5170284948413
"model_fits/finalized_redone_trunc_cp/t2_customer_gaussian_iid_day/vegetarian","beta[108,5]","exposure_W8T41JZK0ZMEP_4_genderfemale","gender_female","W8T41JZK0ZMEP","identity",-0.0579761762345273,-0.044538524,0.0838533116451332,-0.2479194295,0.0883283623250001,-0.0579761762345273,-0.2479194295,0.0883283623250001,1.00116723813648,1567.11126216867,2044.44909886076
"model_fits/finalized_redone_trunc_cp/t2_customer_gaussian_iid_day/vegetarian","beta[109,5]","exposure_W8T41JZK0ZMEP_5_gendermale","gender_male","W8T41JZK0ZMEP","identity",0.170188726217583,0.1338595,0.198565515823936,-0.08737399415,0.64648366075,0.170188726217583,-0.08737399415,0.64648366075,1.00832865440658,544.806360434031,1695.92457385666
"model_fits/finalized_redone_trunc_cp/t2_customer_gaussian_iid_day/vegetarian","beta[110,5]","exposure_W8T41JZK0ZMEP_5_genderfemale","gender_female","W8T41JZK0ZMEP","identity",-0.033026425952051,-0.030011057,0.084523900631614,-0.21340856275,0.13891580025,-0.033026425952051,-0.21340856275,0.13891580025,1.0048130905468,1730.09289513243,2196.93381425924
"model_fits/finalized_redone_trunc_cp/t2_customer_gaussian_iid_day/vegetarian","beta[111,6]","exposure_EMBVNVD207CC6_1_gendermale","gender_male","EMBVNVD207CC6","identity",-0.069486467360681,-0.0624519245,0.0930058445192348,-0.2615354725,0.0892316576000001,-0.069486467360681,-0.2615354725,0.0892316576000001,1.00171579650983,607.933133035912,1501.55792005265
"model_fits/finalized_redone_trunc_cp/t2_customer_gaussian_iid_day/vegetarian","beta[112,6]","exposure_EMBVNVD207CC6_1_genderfemale","gender_female","EMBVNVD207CC6","identity",-0.147237255317896,-0.139321515,0.126531929058192,-0.4065581815,0.078185271875,-0.147237255317896,-0.4065581815,0.078185271875,1.00463277033328,589.386580678317,1091.17365343422
"model_fits/finalized_redone_trunc_cp/t2_customer_gaussian_iid_day/vegetarian","beta[113,7]","exposure_C0BE4NDSW26QN_1_gendermale","gender_male","C0BE4NDSW26QN","identity",0.07195503948107,0.069882408,0.127165702607157,-0.180556781,0.33691236225,0.07195503948107,-0.180556781,0.33691236225,1.00766152770835,1256.15492853541,1751.15350196931
"model_fits/finalized_redone_trunc_cp/t2_customer_gaussian_iid_day/vegetarian","beta[114,7]","exposure_C0BE4NDSW26QN_1_genderfemale","gender_female","C0BE4NDSW26QN","identity",0.0554703187418,0.053341233,0.0857528858867265,-0.11688912625,0.24417777425,0.0554703187418,-0.11688912625,0.24417777425,1.00477054667662,994.643340171424,1688.33138414419
"model_fits/finalized_redone_trunc_cp/t2_customer_gaussian_iid_day/vegetarian","beta[115,7]","exposure_C0BE4NDSW26QN_2_gendermale","gender_male","C0BE4NDSW26QN","identity",0.0634065328844767,0.063849801,0.126575166141883,-0.20149322925,0.31362705,0.0634065328844767,-0.20149322925,0.31362705,1.00703987612299,1325.75470305455,1665.03846089615
"model_fits/finalized_redone_trunc_cp/t2_customer_gaussian_iid_day/vegetarian","beta[116,7]","exposure_C0BE4NDSW26QN_2_genderfemale","gender_female","C0BE4NDSW26QN","identity",0.0434783061429717,0.045384854,0.0848992355225969,-0.13817434325,0.21598415075,0.0434783061429717,-0.13817434325,0.21598415075,1.00320248812145,1403.31564074965,1711.25467845029
"model_fits/finalized_redone_trunc_cp/t2_customer_gaussian_iid_day/vegetarian","beta[117,8]","exposure_V3Q26BHF3SE2H_1_gendermale","gender_male","V3Q26BHF3SE2H","identity",-0.0877581683607067,-0.0668904005,0.11702282930917,-0.363219856,0.0976149094750003,-0.0877581683607067,-0.363219856,0.0976149094750003,1.00668982273985,1148.70051495568,1855.4060154414
"model_fits/finalized_redone_trunc_cp/t2_customer_gaussian_iid_day/vegetarian","beta[118,8]","exposure_V3Q26BHF3SE2H_1_genderfemale","gender_female","V3Q26BHF3SE2H","identity",-0.0123888800621768,-0.0023599353,0.0808471040022327,-0.2003109665,0.12722434775,-0.0123888800621768,-0.2003109665,0.12722434775,1.00291935149361,1479.33653172501,2294.88322495662
"model_fits/finalized_redone_trunc_cp/t2_customer_gaussian_iid_day/vegetarian","beta[119,8]","exposure_V3Q26BHF3SE2H_2_gendermale","gender_male","V3Q26BHF3SE2H","identity",0.103106858295289,0.0833374465,0.11681936514128,-0.0758874305,0.37337372925,0.103106858295289,-0.0758874305,0.37337372925,1.00857744924013,582.740989274968,1702.66737579142
"model_fits/finalized_redone_trunc_cp/t2_customer_gaussian_iid_day/vegetarian","beta[120,8]","exposure_V3Q26BHF3SE2H_2_genderfemale","gender_female","V3Q26BHF3SE2H","identity",0.0082315076257669,0.0133774015,0.0751713713484297,-0.15703642425,0.1573940625,0.0082315076257669,-0.15703642425,0.1573940625,1.00234354970649,1499.65326907358,1824.99854121613
"model_fits/finalized_redone_trunc_cp/t2_customer_gaussian_iid_day/vegetarian","beta[121,8]","exposure_V3Q26BHF3SE2H_3_gendermale","gender_male","V3Q26BHF3SE2H","identity",0.0747556500280333,0.062453187,0.0815422690522065,-0.06287528405,0.25317024875,0.0747556500280333,-0.06287528405,0.25317024875,1.00581287414312,975.495454974838,1937.4128104679
"model_fits/finalized_redone_trunc_cp/t2_customer_gaussian_iid_day/vegetarian","beta[122,8]","exposure_V3Q26BHF3SE2H_3_genderfemale","gender_female","V3Q26BHF3SE2H","identity",0.0370172032402827,0.034912755,0.0650759835545057,-0.09203019,0.16888466775,0.0370172032402827,-0.09203019,0.16888466775,1.00067003685563,1533.80929884973,2150.8847301682
"model_fits/finalized_redone_trunc_cp/t2_customer_gaussian_iid_day/vegetarian","beta[123,8]","exposure_V3Q26BHF3SE2H_4_gendermale","gender_male","V3Q26BHF3SE2H","identity",-0.0683208163557787,-0.055901991,0.0921595615010997,-0.2735839155,0.089571589125,-0.0683208163557787,-0.2735839155,0.089571589125,1.006517584151,917.977308635115,1941.00587126675
"model_fits/finalized_redone_trunc_cp/t2_customer_gaussian_iid_day/vegetarian","beta[124,8]","exposure_V3Q26BHF3SE2H_4_genderfemale","gender_female","V3Q26BHF3SE2H","identity",0.0959064712669553,0.0864336585,0.0815399917785793,-0.042496210975,0.2725260075,0.0959064712669553,-0.042496210975,0.2725260075,1.00359700227683,1165.7327410894,1888.01624126086
"model_fits/finalized_redone_trunc_cp/t2_customer_gaussian_iid_day/vegetarian","beta[125,9]","exposure_LBZEEFSBJNB3Z_1_gendermale","gender_male","LBZEEFSBJNB3Z","identity",-0.0109393671693987,-0.0118582155,0.0651539559308081,-0.145300918,0.11064641475,-0.0109393671693987,-0.145300918,0.11064641475,1.00045363967477,1398.41999354492,2309.52215475505
"model_fits/finalized_redone_trunc_cp/t2_customer_gaussian_iid_day/vegetarian","beta[126,9]","exposure_LBZEEFSBJNB3Z_1_genderfemale","gender_female","LBZEEFSBJNB3Z","identity",0.169807080674033,0.171083405,0.0606394623039873,0.048492244325,0.2882346365,0.169807080674033,0.048492244325,0.2882346365,1.00340798327387,1381.36001888161,1810.32287013497
"model_fits/finalized_redone_trunc_cp/t2_customer_gaussian_iid_day/vegetarian","beta[127,10]","exposure_SAFK7ND1HR6XS_1_gendermale","gender_male","SAFK7ND1HR6XS","identity",0.103649174370797,0.101043305,0.0532968650641819,0.00418446423,0.21124545425,0.103649174370797,0.00418446423,0.21124545425,1.00204209925784,1302.76151218515,1921.72896864749
"model_fits/finalized_redone_trunc_cp/t2_customer_gaussian_iid_day/vegetarian","beta[128,10]","exposure_SAFK7ND1HR6XS_1_genderfemale","gender_female","SAFK7ND1HR6XS","identity",0.0682164788183867,0.066806382,0.0592569514210688,-0.044136602025,0.185321123,0.0682164788183867,-0.044136602025,0.185321123,1.00370823108614,819.812164704128,2340.54762012317
"model_fits/finalized_redone_trunc_cp/t2_customer_gaussian_iid_day/vegetarian","beta[129,11]","exposure_S8MT0YGD2KTN9_1_gendermale","gender_male","S8MT0YGD2KTN9","identity",0.0304370639285957,0.029704431,0.0418898246319957,-0.0487406731,0.11304686225,0.0304370639285957,-0.0487406731,0.11304686225,1.00257145694929,1027.6735139942,2290.32694078286
"model_fits/finalized_redone_trunc_cp/t2_customer_gaussian_iid_day/vegetarian","beta[130,11]","exposure_S8MT0YGD2KTN9_1_genderfemale","gender_female","S8MT0YGD2KTN9","identity",0.152249135816288,0.153662015,0.0504749792893751,0.056294685475,0.25263541325,0.152249135816288,0.056294685475,0.25263541325,1.00138082683196,1641.66072224098,2147.70659276534
"model_fits/finalized_redone_trunc_cp/t2_customer_gaussian_iid_day/vegetarian","beta[131,12]","exposure_1SQPTEGYPH0GA_1_gendermale","gender_male","1SQPTEGYPH0GA","identity",0.0783000334857147,0.0770323365,0.0783492887693101,-0.0684789557,0.24067138425,0.0783000334857147,-0.0684789557,0.24067138425,1.00650931437135,758.922700266799,2064.41782451847
"model_fits/finalized_redone_trunc_cp/t2_customer_gaussian_iid_day/vegetarian","beta[132,12]","exposure_1SQPTEGYPH0GA_1_genderfemale","gender_female","1SQPTEGYPH0GA","identity",-0.3192246200619,-0.315095555,0.123185099073365,-0.56135040375,-0.085672350025,-0.3192246200619,-0.56135040375,-0.085672350025,1.01125225609918,510.123625387281,236.477312494793
"model_fits/finalized_redone_trunc_cp/t2_customer_gaussian_iid_day/vegetarian","beta[133,13]","exposure_9XKJD8DQTH559_1_gendermale","gender_male","9XKJD8DQTH559","identity",0.2380688597224,0.22407118,0.11243928772637,0.052307090675,0.47527708975,0.2380688597224,0.052307090675,0.47527708975,1.00386987953874,611.801529215299,1167.70913166705
"model_fits/finalized_redone_trunc_cp/t2_customer_gaussian_iid_day/vegetarian","beta[134,13]","exposure_9XKJD8DQTH559_1_genderfemale","gender_female","9XKJD8DQTH559","identity",0.181130118634607,0.18202032,0.0878225408680263,0.00807841061500001,0.35916263425,0.181130118634607,0.00807841061500001,0.35916263425,1.00622881114411,1205.75168286581,1927.52596745988
"model_fits/finalized_redone_trunc_cp/t2_customer_gaussian_iid_day/vegetarian","beta[135,13]","exposure_9XKJD8DQTH559_2_gendermale","gender_male","9XKJD8DQTH559","identity",0.117645271808437,0.125151935,0.100297793356466,-0.089893283525,0.303297561,0.117645271808437,-0.089893283525,0.303297561,1.00674132447612,649.521949607006,164.17057497721
"model_fits/finalized_redone_trunc_cp/t2_customer_gaussian_iid_day/vegetarian","beta[136,13]","exposure_9XKJD8DQTH559_2_genderfemale","gender_female","9XKJD8DQTH559","identity",0.200269083878569,0.198031085,0.081207977576373,0.043051229975,0.36064957075,0.200269083878569,0.043051229975,0.36064957075,1.00402486119189,1173.23535387779,2196.28533888981
"model_fits/finalized_redone_trunc_cp/t2_customer_gaussian_iid_day/vegetarian","beta[137,14]","exposure_LQ5EH4BKGV61T_1_gendermale","gender_male","LQ5EH4BKGV61T","identity",0.0478650293542103,0.0518121335,0.106166355145353,-0.17706828675,0.25379866225,0.0478650293542103,-0.17706828675,0.25379866225,1.0010195482806,1720.75801415866,1822.75034674179
"model_fits/finalized_redone_trunc_cp/t2_customer_gaussian_iid_day/vegetarian","beta[138,14]","exposure_LQ5EH4BKGV61T_1_genderfemale","gender_female","LQ5EH4BKGV61T","identity",0.0841714020183957,0.07650509,0.181129946781197,-0.23734949775,0.47160541075,0.0841714020183957,-0.23734949775,0.47160541075,1.00485444551774,649.0031787793,251.202957392376
"model_fits/finalized_redone_trunc_cp/t2_customer_gaussian_iid_day/vegetarian","beta[139,15]","exposure_78AY09MVJVTYE_1_gendermale","gender_male","78AY09MVJVTYE","identity",0.131566813449,0.131655605,0.0337981464360466,0.0677728764,0.19793219975,0.131566813449,0.0677728764,0.19793219975,1.00077881002472,1864.66647214419,2429.09607184896
"model_fits/finalized_redone_trunc_cp/t2_customer_gaussian_iid_day/vegetarian","beta[140,15]","exposure_78AY09MVJVTYE_1_genderfemale","gender_female","78AY09MVJVTYE","identity",0.0716453393599889,0.0702161915,0.0386051134494383,-0.00301149799,0.1456985335,0.0716453393599889,-0.00301149799,0.1456985335,1.00188470787303,841.640432615147,2161.55229755944
"model_fits/finalized_redone_trunc_cp/t2_customer_gaussian_iid_day/vegetarian","mu_gamma[1]","mu_gamma[1]","pooled_mu_gamma",NA,"identity",-0.00985355427504163,-0.0125409525,0.0416493005892967,-0.08371025815,0.078435068875,-0.00985355427504163,-0.08371025815,0.078435068875,1.01563977836808,364.414173171482,829.069677652578
"model_fits/finalized_redone_trunc_cp/t2_customer_gaussian_iid_day/vegetarian","mu_gamma[2]","mu_gamma[2]","pooled_mu_gamma",NA,"identity",0.00971540200251163,0.00878631155,0.0521013347302652,-0.0926084947,0.11737197625,0.00971540200251163,-0.0926084947,0.11737197625,1.00295013986364,499.855904321175,952.456452471193
"model_fits/finalized_redone_trunc_cp/t2_customer_gaussian_iid_day/vegetarian","mu_gamma[3]","mu_gamma[3]","pooled_mu_gamma",NA,"identity",0.056572512516805,0.056702552,0.0350968972606387,-0.0138882756,0.12545912425,0.056572512516805,-0.0138882756,0.12545912425,1.00589180472569,538.245270899632,843.735574647345
"model_fits/finalized_redone_trunc_cp/t2_customer_gaussian_iid_day/vegetarian","mu_gamma[4]","mu_gamma[4]","pooled_mu_gamma",NA,"identity",0.0225296410108333,0.0224680585,0.0521677644866703,-0.07679804905,0.12794901275,0.0225296410108333,-0.07679804905,0.12794901275,1.00712855112234,301.962478466873,563.899531379592
"model_fits/finalized_redone_trunc_cp/t2_customer_targeted_gaussian_iid_day/breakfast_t2","beta[42,1]","exposure_2HRX9P6HKXA8V_1","level","2HRX9P6HKXA8V","identity",0.01167434816425,0.0118909705,0.0403812767462559,-0.0773162442,0.10043631075,0.01167434816425,-0.0773162442,0.10043631075,1.00485942449678,654.109743160594,955.215265962704
