"fit_dir","total_dir","analysis","outcome","gamma_index","level","restaurant","type_fine","model_col","total_source","mean","median","q2.5","q16","q84","q97.5"
"model_fits/finalized_uncontaminated2/a2_proportion_t/untextured_p/untextured_dishes_presence","model_fits/finalized_redone_trunc/a1_proportion/total/mpbamod_dishes_prop","a2_proportion_t","untextured_p",1,"pooled",NA,"level",NA,"mu_gamma_total_subset",-0.113978800394453,-0.156217585,-1.153098754575,-0.62077537888,0.4469476616,1.0103688155
"model_fits/finalized_uncontaminated2/a2_proportion_t/untextured_p/untextured_dishes_presence","model_fits/finalized_redone_trunc/a1_proportion/total/mpbamod_dishes_prop","a2_proportion_t","untextured_p",2,"pooled",NA,"slope",NA,"mu_gamma_total_subset",-0.035781363579676,-0.00522709000000002,-2.9335305325,-1.4427346508,1.3924663676,2.68737808
"model_fits/finalized_redone_trunc_cp/a3_its/chicken_fish","model_fits/finalized_redone_trunc_cp/a3_its/total","a3_its","chicken_fish",NA,"restaurant","VLZX7K2M9QD4T","level","exposure_VLZX7K2M9QD4T_1","matched_restaurant",-0.0534587504920817,-0.0533269375,-0.148374487,-0.102150724,-0.00505418000000001,0.04006447425
"model_fits/finalized_redone_trunc_cp/a3_its/chicken_fish","model_fits/finalized_redone_trunc_cp/a3_its/total","a3_its","chicken_fish",NA,"restaurant","2HRX9P6HKXA8V","level","exposure_2HRX9P6HKXA8V_1","matched_restaurant",-0.0625246821340833,-0.057563285,-0.32135307,-0.187104772,0.059865556,0.180570215
"model_fits/finalized_redone_trunc_cp/a3_its/chicken_fish","model_fits/finalized_redone_trunc_cp/a3_its/total","a3_its","chicken_fish",NA,"restaurant","JHDN7CF1C03X5","level","exposure_JHDN7CF1C03X5_1","matched_restaurant",-0.0876264186065033,-0.08832011,-0.2063399025,-0.144743048,-0.0293877552,0.027683965
"model_fits/finalized_redone_trunc_cp/a3_its/chicken_fish","model_fits/finalized_redone_trunc_cp/a3_its/total","a3_its","chicken_fish",NA,"restaurant","L69HYJ4Y3TR91","level","exposure_L69HYJ4Y3TR91_1","matched_restaurant",-0.160627694485288,-0.1425809,-0.635309675,-0.32766756,-0.00660100400000003,0.225528287499999
"model_fits/finalized_redone_trunc_cp/a3_its/chicken_fish","model_fits/finalized_redone_trunc_cp/a3_its/total","a3_its","chicken_fish",NA,"restaurant","ED5J990H5VAZT","level","exposure_ED5J990H5VAZT_1","matched_restaurant",-0.223432776136933,-0.17415015,-0.726490877,-0.42264054,-0.0441987968,0.0511310294999998
"model_fits/finalized_redone_trunc_cp/a3_its/chicken_fish","model_fits/finalized_redone_trunc_cp/a3_its/total","a3_its","chicken_fish",NA,"restaurant","VLZX7K2M9QD4T","slope","exposure_VLZX7K2M9QD4T_1_slope","matched_restaurant",-0.4028255906895,-0.3991143,-1.267867,-0.8480753,0.03856652,0.469273849999998
"model_fits/finalized_redone_trunc_cp/a3_its/chicken_fish","model_fits/finalized_redone_trunc_cp/a3_its/total","a3_its","chicken_fish",NA,"restaurant","2HRX9P6HKXA8V","slope","exposure_2HRX9P6HKXA8V_1_slope","matched_restaurant",-0.267864664671983,-0.2681765,-0.9369098475,-0.57203812,0.04264148,0.344930825
"model_fits/finalized_redone_trunc_cp/a3_its/chicken_fish","model_fits/finalized_redone_trunc_cp/a3_its/total","a3_its","chicken_fish",NA,"restaurant","JHDN7CF1C03X5","slope","exposure_JHDN7CF1C03X5_1_slope","matched_restaurant",-0.0330074671666667,-0.034949,-0.2981051,-0.16418696,0.09885804,0.242213425
"model_fits/finalized_redone_trunc_cp/a3_its/chicken_fish","model_fits/finalized_redone_trunc_cp/a3_its/total","a3_its","chicken_fish",NA,"restaurant","L69HYJ4Y3TR91","slope","exposure_L69HYJ4Y3TR91_1_slope","matched_restaurant",-0.0731934466636667,-0.087767,-1.65857195,-0.8061770016,0.65014212,1.60043665
"model_fits/finalized_redone_trunc_cp/a3_its/chicken_fish","model_fits/finalized_redone_trunc_cp/a3_its/total","a3_its","chicken_fish",NA,"restaurant","ED5J990H5VAZT","slope","exposure_ED5J990H5VAZT_1_slope","matched_restaurant",0.679810471983333,0.685066,-0.038353775,0.31450584,1.04434624,1.385655075
"model_fits/finalized_redone_trunc_cp/a3_its/chicken_fish","model_fits/finalized_redone_trunc_cp/a3_its/total","a3_its","chicken_fish",1,"pooled",NA,"level",NA,"mu_gamma_total_subset",-0.125023383293779,-0.105070355,-0.4577375775,-0.225868096,-0.023283096,0.0715158824999997
"model_fits/finalized_redone_trunc_cp/a3_its/chicken_fish","model_fits/finalized_redone_trunc_cp/a3_its/total","a3_its","chicken_fish",2,"pooled",NA,"slope",NA,"mu_gamma_total_subset",-0.0531767362985,-0.033799,-0.973155275,-0.4170174,0.31448004,0.725514925
"model_fits/finalized_redone_trunc_cp/a3_its/meat","model_fits/finalized_redone_trunc_cp/a3_its/total","a3_its","meat",NA,"restaurant","VLZX7K2M9QD4T","level","exposure_VLZX7K2M9QD4T_1","matched_restaurant",-0.0107097677306432,-0.01155085,-0.095895804074975,-0.057667364,0.0357906408,0.083508305
"model_fits/finalized_redone_trunc_cp/a3_its/meat","model_fits/finalized_redone_trunc_cp/a3_its/total","a3_its","meat",NA,"restaurant","SRQS8F7JWA9MZ","level","exposure_SRQS8F7JWA9MZ_1","matched_restaurant",-0.03521997703165,-0.0350105,-0.1707753375,-0.1022021272,0.032624056,0.0951887224999999
"model_fits/finalized_redone_trunc_cp/a3_its/meat","model_fits/finalized_redone_trunc_cp/a3_its/total","a3_its","meat",NA,"restaurant","SRQS8F7JWA9MZ","level","exposure_SRQS8F7JWA9MZ_2","matched_restaurant",-0.0312409295634333,-0.0316426,-0.15562929675,-0.093003636,0.030624872,0.0918786699999999
"model_fits/finalized_redone_trunc_cp/a3_its/meat","model_fits/finalized_redone_trunc_cp/a3_its/total","a3_its","meat",NA,"restaurant","2HRX9P6HKXA8V","level","exposure_2HRX9P6HKXA8V_1","matched_restaurant",-0.00290875880048333,-0.0022584,-0.220236355,-0.100185364,0.095490064,0.2038355725
"model_fits/finalized_redone_trunc_cp/a3_its/meat","model_fits/finalized_redone_trunc_cp/a3_its/total","a3_its","meat",NA,"restaurant","JHDN7CF1C03X5","level","exposure_JHDN7CF1C03X5_1","matched_restaurant",-0.0528121193490867,-0.05231549,-0.15812127525,-0.105639844,-0.000336844,0.0487243025
"model_fits/finalized_redone_trunc_cp/a3_its/meat","model_fits/finalized_redone_trunc_cp/a3_its/total","a3_its","meat",NA,"restaurant","L69HYJ4Y3TR91","level","exposure_L69HYJ4Y3TR91_1","matched_restaurant",-0.1125533608442,-0.098987,-0.340125069,-0.204895832,-0.0230513672,0.0494060825
"model_fits/finalized_redone_trunc_cp/a3_its/meat","model_fits/finalized_redone_trunc_cp/a3_its/total","a3_its","meat",NA,"restaurant","ED5J990H5VAZT","level","exposure_ED5J990H5VAZT_1","matched_restaurant",-0.056370865015,-0.05193055,-0.2471748825,-0.1361435872,0.0234844,0.1057917075
"model_fits/finalized_redone_trunc_cp/a3_its/meat","model_fits/finalized_redone_trunc_cp/a3_its/total","a3_its","meat",NA,"restaurant","VLZX7K2M9QD4T","slope","exposure_VLZX7K2M9QD4T_1_slope","matched_restaurant",-0.0706734143305,-0.062089,-0.874713075,-0.42700716,0.285864332,0.6794081
"model_fits/finalized_redone_trunc_cp/a3_its/meat","model_fits/finalized_redone_trunc_cp/a3_its/total","a3_its","meat",NA,"restaurant","SRQS8F7JWA9MZ","slope","exposure_SRQS8F7JWA9MZ_1_slope","matched_restaurant",-0.0134660886,-0.00704499999999997,-1.037807775,-0.51946504,0.48679352,0.997839575
"model_fits/finalized_redone_trunc_cp/a3_its/meat","model_fits/finalized_redone_trunc_cp/a3_its/total","a3_its","meat",NA,"restaurant","SRQS8F7JWA9MZ","slope","exposure_SRQS8F7JWA9MZ_2_slope","matched_restaurant",0.00206561842683333,-0.00748700000000002,-0.9733100125,-0.48577568,0.50287096,1.006856675
"model_fits/finalized_redone_trunc_cp/a3_its/meat","model_fits/finalized_redone_trunc_cp/a3_its/total","a3_its","meat",NA,"restaurant","2HRX9P6HKXA8V","slope","exposure_2HRX9P6HKXA8V_1_slope","matched_restaurant",-0.142242448235733,-0.121621,-0.8509039125,-0.44303952,0.16583096,0.462914375
"model_fits/finalized_redone_trunc_cp/a3_its/meat","model_fits/finalized_redone_trunc_cp/a3_its/total","a3_its","meat",NA,"restaurant","JHDN7CF1C03X5","slope","exposure_JHDN7CF1C03X5_1_slope","matched_restaurant",-0.000751015000000001,0.000956000000000068,-0.25737815,-0.129136,0.12922896,0.2494715
"model_fits/finalized_redone_trunc_cp/a3_its/meat","model_fits/finalized_redone_trunc_cp/a3_its/total","a3_its","meat",NA,"restaurant","L69HYJ4Y3TR91","slope","exposure_L69HYJ4Y3TR91_1_slope","matched_restaurant",-0.144976476441667,-0.11017,-1.12941955,-0.557121664,0.24441528,0.690775525
"model_fits/finalized_redone_trunc_cp/a3_its/meat","model_fits/finalized_redone_trunc_cp/a3_its/total","a3_its","meat",NA,"restaurant","ED5J990H5VAZT","slope","exposure_ED5J990H5VAZT_1_slope","matched_restaurant",-0.00327840666833333,-0.00432349999999998,-0.39810655,-0.196182,0.19844156,0.38769485
"model_fits/finalized_redone_trunc_cp/a3_its/meat","model_fits/finalized_redone_trunc_cp/a3_its/total","a3_its","meat",1,"pooled",NA,"level",NA,"mu_gamma_total",-0.0515458217356417,-0.0464356,-0.196491745,-0.112344232,0.007915304,0.0682088404749998
"model_fits/finalized_redone_trunc_cp/a3_its/meat","model_fits/finalized_redone_trunc_cp/a3_its/total","a3_its","meat",2,"pooled",NA,"slope",NA,"mu_gamma_total",-0.06970874236,-0.069356,-0.6330438,-0.31259148,0.15712064,0.575032719999999
"model_fits/finalized_redone_trunc_cp/a3_its/nonvegan","model_fits/finalized_redone_trunc_cp/a3_its/total","a3_its","nonvegan",NA,"restaurant","VLZX7K2M9QD4T","level","exposure_VLZX7K2M9QD4T_1","matched_restaurant",-0.004326495893465,-0.00432965,-0.098383618,-0.0516599024,0.042805468,0.088801346
"model_fits/finalized_redone_trunc_cp/a3_its/nonvegan","model_fits/finalized_redone_trunc_cp/a3_its/total","a3_its","nonvegan",NA,"restaurant","SRQS8F7JWA9MZ","level","exposure_SRQS8F7JWA9MZ_1","matched_restaurant",0.00205953196846667,0.00135441999999999,-0.12915534875,-0.06496428,0.0699109536,0.13415597575
"model_fits/finalized_redone_trunc_cp/a3_its/nonvegan","model_fits/finalized_redone_trunc_cp/a3_its/total","a3_its","nonvegan",NA,"restaurant","SRQS8F7JWA9MZ","level","exposure_SRQS8F7JWA9MZ_2","matched_restaurant",-0.000205851669988333,-0.000154649999999999,-0.12772823,-0.06433288,0.063830196,0.1255956175
"model_fits/finalized_redone_trunc_cp/a3_its/nonvegan","model_fits/finalized_redone_trunc_cp/a3_its/total","a3_its","nonvegan",NA,"restaurant","2HRX9P6HKXA8V","level","exposure_2HRX9P6HKXA8V_1","matched_restaurant",-0.010992989161675,-0.0113962,-0.231024055,-0.121246424,0.096670436,0.2091912775
"model_fits/finalized_redone_trunc_cp/a3_its/nonvegan","model_fits/finalized_redone_trunc_cp/a3_its/total","a3_its","nonvegan",NA,"restaurant","JHDN7CF1C03X5","level","exposure_JHDN7CF1C03X5_1","matched_restaurant",-0.00656651544097,-0.00574495,-0.1202865875,-0.060995072,0.047768984,0.10236923225
"model_fits/finalized_redone_trunc_cp/a3_its/nonvegan","model_fits/finalized_redone_trunc_cp/a3_its/total","a3_its","nonvegan",NA,"restaurant","L69HYJ4Y3TR91","level","exposure_L69HYJ4Y3TR91_1","matched_restaurant",-0.00462039271508333,-0.00614224999999999,-0.2207202175,-0.10517456,0.094010016,0.22172885
"model_fits/finalized_redone_trunc_cp/a3_its/nonvegan","model_fits/finalized_redone_trunc_cp/a3_its/total","a3_its","nonvegan",NA,"restaurant","ED5J990H5VAZT","level","exposure_ED5J990H5VAZT_1","matched_restaurant",-0.00869960807488167,-0.00930595,-0.17356367065,-0.0849209792,0.0682965,0.1606306125
"model_fits/finalized_redone_trunc_cp/a3_its/nonvegan","model_fits/finalized_redone_trunc_cp/a3_its/total","a3_its","nonvegan",NA,"restaurant","VLZX7K2M9QD4T","slope","exposure_VLZX7K2M9QD4T_1_slope","matched_restaurant",0.0033385714675,-0.000943500000000014,-0.7948563775,-0.34926704,0.36242388,0.7811867575
"model_fits/finalized_redone_trunc_cp/a3_its/nonvegan","model_fits/finalized_redone_trunc_cp/a3_its/total","a3_its","nonvegan",NA,"restaurant","SRQS8F7JWA9MZ","slope","exposure_SRQS8F7JWA9MZ_1_slope","matched_restaurant",0.0714288369,0.0720149999999999,-0.9706004,-0.4615922,0.5970716,1.111971125
"model_fits/finalized_redone_trunc_cp/a3_its/nonvegan","model_fits/finalized_redone_trunc_cp/a3_its/total","a3_its","nonvegan",NA,"restaurant","SRQS8F7JWA9MZ","slope","exposure_SRQS8F7JWA9MZ_2_slope","matched_restaurant",-0.01884657363356,-0.01944465,-1.06452695,-0.53194928,0.503375784,0.998950565
"model_fits/finalized_redone_trunc_cp/a3_its/nonvegan","model_fits/finalized_redone_trunc_cp/a3_its/total","a3_its","nonvegan",NA,"restaurant","2HRX9P6HKXA8V","slope","exposure_2HRX9P6HKXA8V_1_slope","matched_restaurant",-0.00549120832833333,-0.00875600000000004,-0.632733275,-0.32063872,0.30793916,0.650631975
"model_fits/finalized_redone_trunc_cp/a3_its/nonvegan","model_fits/finalized_redone_trunc_cp/a3_its/total","a3_its","nonvegan",NA,"restaurant","JHDN7CF1C03X5","slope","exposure_JHDN7CF1C03X5_1_slope","matched_restaurant",0.0359030898333333,0.035384,-0.227601775,-0.0892552399999999,0.16170136,0.287130525
"model_fits/finalized_redone_trunc_cp/a3_its/nonvegan","model_fits/finalized_redone_trunc_cp/a3_its/total","a3_its","nonvegan",NA,"restaurant","L69HYJ4Y3TR91","slope","exposure_L69HYJ4Y3TR91_1_slope","matched_restaurant",-0.0444581928603333,-0.028829,-1.0637468,-0.46628416,0.38686936,0.9085372
"model_fits/finalized_redone_trunc_cp/a3_its/nonvegan","model_fits/finalized_redone_trunc_cp/a3_its/total","a3_its","nonvegan",NA,"restaurant","ED5J990H5VAZT","slope","exposure_ED5J990H5VAZT_1_slope","matched_restaurant",-0.0631630229,-0.0664095,-0.420181525,-0.24562316,0.1206318,0.3076127
"model_fits/finalized_redone_trunc_cp/a3_its/nonvegan","model_fits/finalized_redone_trunc_cp/a3_its/total","a3_its","nonvegan",1,"pooled",NA,"level",NA,"mu_gamma_total",-0.01156681865546,-0.01121625,-0.15558306225,-0.072156244,0.0499838,0.1268545825
"model_fits/finalized_redone_trunc_cp/a3_its/nonvegan","model_fits/finalized_redone_trunc_cp/a3_its/total","a3_its","nonvegan",2,"pooled",NA,"slope",NA,"mu_gamma_total",-0.0224140692511667,-0.034444,-0.5851495525,-0.29179204,0.231870552,0.607218307499999
"model_fits/finalized_redone_trunc_cp/a3_its/vegan","model_fits/finalized_redone_trunc_cp/a3_its/total","a3_its","vegan",NA,"restaurant","VLZX7K2M9QD4T","level","exposure_VLZX7K2M9QD4T_1","matched_restaurant",0.0993048827309183,0.09809885,0.000116964999999996,0.04961406,0.1496829128,0.2001474075
"model_fits/finalized_redone_trunc_cp/a3_its/vegan","model_fits/finalized_redone_trunc_cp/a3_its/total","a3_its","vegan",NA,"restaurant","SRQS8F7JWA9MZ","level","exposure_SRQS8F7JWA9MZ_1","matched_restaurant",0.04240487335575,0.04189655,-0.0988687225,-0.030552504,0.114649976,0.18380095
"model_fits/finalized_redone_trunc_cp/a3_its/vegan","model_fits/finalized_redone_trunc_cp/a3_its/total","a3_its","vegan",NA,"restaurant","SRQS8F7JWA9MZ","level","exposure_SRQS8F7JWA9MZ_2","matched_restaurant",0.105826272695517,0.1026376,-0.020404625,0.03904076,0.172972108,0.242964845
"model_fits/finalized_redone_trunc_cp/a3_its/vegan","model_fits/finalized_redone_trunc_cp/a3_its/total","a3_its","vegan",NA,"restaurant","2HRX9P6HKXA8V","level","exposure_2HRX9P6HKXA8V_1","matched_restaurant",0.0341476222090833,0.03004515,-0.1489416875,-0.0658193832,0.134394904,0.2452643175
"model_fits/finalized_redone_trunc_cp/a3_its/vegan","model_fits/finalized_redone_trunc_cp/a3_its/total","a3_its","vegan",NA,"restaurant","JHDN7CF1C03X5","level","exposure_JHDN7CF1C03X5_1","matched_restaurant",-0.031187621534575,-0.0292225,-0.145804769,-0.087044968,0.025553408,0.0720115175
"model_fits/finalized_redone_trunc_cp/a3_its/vegan","model_fits/finalized_redone_trunc_cp/a3_its/total","a3_its","vegan",NA,"restaurant","L69HYJ4Y3TR91","level","exposure_L69HYJ4Y3TR91_1","matched_restaurant",0.0297701124235183,0.02497065,-0.201207005,-0.078696808,0.13471408,0.301089885
"model_fits/finalized_redone_trunc_cp/a3_its/vegan","model_fits/finalized_redone_trunc_cp/a3_its/total","a3_its","vegan",NA,"restaurant","ED5J990H5VAZT","level","exposure_ED5J990H5VAZT_1","matched_restaurant",0.112558884657933,0.094263125,-0.0644795475,0.00698664800000001,0.22332526,0.3801991125
"model_fits/finalized_redone_trunc_cp/a3_its/vegan","model_fits/finalized_redone_trunc_cp/a3_its/total","a3_its","vegan",NA,"restaurant","VLZX7K2M9QD4T","slope","exposure_VLZX7K2M9QD4T_1_slope","matched_restaurant",-0.802642116665317,-0.77331715,-1.721547615,-1.24074532,-0.365707112,0.00986096499999965
"model_fits/finalized_redone_trunc_cp/a3_its/vegan","model_fits/finalized_redone_trunc_cp/a3_its/total","a3_its","vegan",NA,"restaurant","SRQS8F7JWA9MZ","slope","exposure_SRQS8F7JWA9MZ_1_slope","matched_restaurant",0.596141604267773,0.6197845,-0.562356625,0.04237184,1.14848804,1.578152025
"model_fits/finalized_redone_trunc_cp/a3_its/vegan","model_fits/finalized_redone_trunc_cp/a3_its/total","a3_its","vegan",NA,"restaurant","SRQS8F7JWA9MZ","slope","exposure_SRQS8F7JWA9MZ_2_slope","matched_restaurant",0.3694829917085,0.3449825,-0.63024587,-0.1959392,0.93130704,1.53090185
"model_fits/finalized_redone_trunc_cp/a3_its/vegan","model_fits/finalized_redone_trunc_cp/a3_its/total","a3_its","vegan",NA,"restaurant","2HRX9P6HKXA8V","slope","exposure_2HRX9P6HKXA8V_1_slope","matched_restaurant",-0.435589897875952,-0.4338595,-0.988154235,-0.67165128,-0.19053816,0.0659202249999998
"model_fits/finalized_redone_trunc_cp/a3_its/vegan","model_fits/finalized_redone_trunc_cp/a3_its/total","a3_its","vegan",NA,"restaurant","JHDN7CF1C03X5","slope","exposure_JHDN7CF1C03X5_1_slope","matched_restaurant",-0.652151044453917,-0.651423,-0.8826556075,-0.766014664,-0.537264108,-0.4260195
"model_fits/finalized_redone_trunc_cp/a3_its/vegan","model_fits/finalized_redone_trunc_cp/a3_its/total","a3_its","vegan",NA,"restaurant","L69HYJ4Y3TR91","slope","exposure_L69HYJ4Y3TR91_1_slope","matched_restaurant",0.0738086306062333,0.04029,-1.2791271725,-0.6824038,0.8295978,1.6822534
"model_fits/finalized_redone_trunc_cp/a3_its/vegan","model_fits/finalized_redone_trunc_cp/a3_its/total","a3_its","vegan",NA,"restaurant","ED5J990H5VAZT","slope","exposure_ED5J990H5VAZT_1_slope","matched_restaurant",-0.2215176237581,-0.2285005,-0.585292425,-0.420353172,-0.02664984,0.171544075
"model_fits/finalized_redone_trunc_cp/a3_its/vegan","model_fits/finalized_redone_trunc_cp/a3_its/total","a3_its","vegan",1,"pooled",NA,"level",NA,"mu_gamma_total",0.0502205714610067,0.0423042,-0.1058197375,-0.020206184,0.124620788,0.2526696325
"model_fits/finalized_redone_trunc_cp/a3_its/vegan","model_fits/finalized_redone_trunc_cp/a3_its/total","a3_its","vegan",2,"pooled",NA,"slope",NA,"mu_gamma_total",-0.508060010944533,-0.518227,-1.1539442725,-0.83726728,-0.19215212,0.267734644999999
"model_fits/finalized_redone_trunc_cp/a3_its/vegetarian","model_fits/finalized_redone_trunc_cp/a3_its/total","a3_its","vegetarian",NA,"restaurant","VLZX7K2M9QD4T","level","exposure_VLZX7K2M9QD4T_1","matched_restaurant",0.00246561947891833,0.00199915,-0.093502193,-0.045885032,0.0512095552,0.100538295
"model_fits/finalized_redone_trunc_cp/a3_its/vegetarian","model_fits/finalized_redone_trunc_cp/a3_its/total","a3_its","vegetarian",NA,"restaurant","SRQS8F7JWA9MZ","level","exposure_SRQS8F7JWA9MZ_1","matched_restaurant",0.112650552704467,0.11141825,-0.032992895,0.037338968,0.1875129432,0.2669168225
"model_fits/finalized_redone_trunc_cp/a3_its/vegetarian","model_fits/finalized_redone_trunc_cp/a3_its/total","a3_its","vegetarian",NA,"restaurant","SRQS8F7JWA9MZ","level","exposure_SRQS8F7JWA9MZ_2","matched_restaurant",0.07483157605085,0.07397365,-0.060775915,0.005482028,0.1441520008,0.21648759125
"model_fits/finalized_redone_trunc_cp/a3_its/vegetarian","model_fits/finalized_redone_trunc_cp/a3_its/total","a3_its","vegetarian",NA,"restaurant","2HRX9P6HKXA8V","level","exposure_2HRX9P6HKXA8V_1","matched_restaurant",-0.127092771385253,-0.1328335,-0.3529214715,-0.24914820288,-0.00552721360000001,0.12961400725
"model_fits/finalized_redone_trunc_cp/a3_its/vegetarian","model_fits/finalized_redone_trunc_cp/a3_its/total","a3_its","vegetarian",NA,"restaurant","JHDN7CF1C03X5","level","exposure_JHDN7CF1C03X5_1","matched_restaurant",0.0102841336051967,0.0114981,-0.1065583045,-0.04829804,0.06865684,0.123719495
"model_fits/finalized_redone_trunc_cp/a3_its/vegetarian","model_fits/finalized_redone_trunc_cp/a3_its/total","a3_its","vegetarian",NA,"restaurant","L69HYJ4Y3TR91","level","exposure_L69HYJ4Y3TR91_1","matched_restaurant",0.17207479306115,0.17165205,-0.118267155,0.026090312,0.319584976,0.460726335
"model_fits/finalized_redone_trunc_cp/a3_its/vegetarian","model_fits/finalized_redone_trunc_cp/a3_its/total","a3_its","vegetarian",NA,"restaurant","ED5J990H5VAZT","level","exposure_ED5J990H5VAZT_1","matched_restaurant",0.0436025242499,0.043554,-0.11069346,-0.034085084,0.1202155,0.2014470875
"model_fits/finalized_redone_trunc_cp/a3_its/vegetarian","model_fits/finalized_redone_trunc_cp/a3_its/total","a3_its","vegetarian",NA,"restaurant","VLZX7K2M9QD4T","slope","exposure_VLZX7K2M9QD4T_1_slope","matched_restaurant",-0.141155771652333,-0.165849,-0.824233415,-0.4722906,0.20642228,0.637645345
"model_fits/finalized_redone_trunc_cp/a3_its/vegetarian","model_fits/finalized_redone_trunc_cp/a3_its/total","a3_its","vegetarian",NA,"restaurant","SRQS8F7JWA9MZ","slope","exposure_SRQS8F7JWA9MZ_1_slope","matched_restaurant",0.513518320013667,0.5280625,-0.563551025,-0.01380356,1.04098636,1.5300930675
"model_fits/finalized_redone_trunc_cp/a3_its/vegetarian","model_fits/finalized_redone_trunc_cp/a3_its/total","a3_its","vegetarian",NA,"restaurant","SRQS8F7JWA9MZ","slope","exposure_SRQS8F7JWA9MZ_2_slope","matched_restaurant",-0.328127887973833,-0.3448455,-1.373599825,-0.84884012,0.19832996,0.763537375
"model_fits/finalized_redone_trunc_cp/a3_its/vegetarian","model_fits/finalized_redone_trunc_cp/a3_its/total","a3_its","vegetarian",NA,"restaurant","2HRX9P6HKXA8V","slope","exposure_2HRX9P6HKXA8V_1_slope","matched_restaurant",-0.221875183627717,-0.243781,-0.83265493,-0.51715808,0.07448516,0.514005999999998
"model_fits/finalized_redone_trunc_cp/a3_its/vegetarian","model_fits/finalized_redone_trunc_cp/a3_its/total","a3_its","vegetarian",NA,"restaurant","JHDN7CF1C03X5","slope","exposure_JHDN7CF1C03X5_1_slope","matched_restaurant",-0.325631754433333,-0.324453,-0.5896036,-0.458116,-0.19393364,-0.0692891750000002
"model_fits/finalized_redone_trunc_cp/a3_its/vegetarian","model_fits/finalized_redone_trunc_cp/a3_its/total","a3_its","vegetarian",NA,"restaurant","L69HYJ4Y3TR91","slope","exposure_L69HYJ4Y3TR91_1_slope","matched_restaurant",-0.20534391605,-0.235982,-1.23232535,-0.65119284,0.25220564,1.008425375
"model_fits/finalized_redone_trunc_cp/a3_its/vegetarian","model_fits/finalized_redone_trunc_cp/a3_its/total","a3_its","vegetarian",NA,"restaurant","ED5J990H5VAZT","slope","exposure_ED5J990H5VAZT_1_slope","matched_restaurant",-0.211974565267167,-0.2126835,-0.530876675,-0.38077588,-0.04232676,0.1119229
"model_fits/finalized_redone_trunc_cp/a3_its/vegetarian","model_fits/finalized_redone_trunc_cp/a3_its/total","a3_its","vegetarian",1,"pooled",NA,"level",NA,"mu_gamma_total",0.02279581698392,0.02454475,-0.2070599775,-0.075083172,0.120637884,0.242200262499999
"model_fits/finalized_redone_trunc_cp/a3_its/vegetarian","model_fits/finalized_redone_trunc_cp/a3_its/total","a3_its","vegetarian",2,"pooled",NA,"slope",NA,"mu_gamma_total",-0.211684344173833,-0.239538,-0.721143525,-0.45435316,0.0415967199999999,0.443217375
"model_fits/finalized_uncontaminated/a4_its_t/breakfast","model_fits/finalized_redone_trunc_cp/a3_its/total","a4_its_t","breakfast",NA,"restaurant","2HRX9P6HKXA8V","level","exposure_2HRX9P6HKXA8V_1","matched_restaurant",-0.158590310531922,-0.162594305,-0.40166561125,-0.2892830264,-0.026564109792,0.1080574509
"model_fits/finalized_uncontaminated/a4_its_t/breakfast","model_fits/finalized_redone_trunc_cp/a3_its/total","a4_its_t","breakfast",NA,"restaurant","L69HYJ4Y3TR91","level","exposure_L69HYJ4Y3TR91_1","matched_restaurant",-0.287528588364252,-0.285238965,-0.6094961665,-0.43989355,-0.1347562784,0.0226380182249997
"model_fits/finalized_uncontaminated/a4_its_t/breakfast","model_fits/finalized_redone_trunc_cp/a3_its/total","a4_its_t","breakfast",NA,"restaurant","ED5J990H5VAZT","level","exposure_ED5J990H5VAZT_1","matched_restaurant",-0.278778840157315,-0.272132605,-0.6297405255,-0.432133244,-0.12383188244,0.0338716285999996
"model_fits/finalized_uncontaminated/a4_its_t/breakfast","model_fits/finalized_redone_trunc_cp/a3_its/total","a4_its_t","breakfast",NA,"restaurant","2HRX9P6HKXA8V","slope","exposure_2HRX9P6HKXA8V_1_slope","matched_restaurant",-1.2611128780375,-1.26492093,-1.899945131,-1.5758985492,-0.9373799168,-0.630004704950001
"model_fits/finalized_uncontaminated/a4_its_t/breakfast","model_fits/finalized_redone_trunc_cp/a3_its/total","a4_its_t","breakfast",NA,"restaurant","L69HYJ4Y3TR91","slope","exposure_L69HYJ4Y3TR91_1_slope","matched_restaurant",-1.0387827309102,-1.048478865,-2.5278869,-1.7329457284,-0.34213988356,0.524468109999997
"model_fits/finalized_uncontaminated/a4_its_t/breakfast","model_fits/finalized_redone_trunc_cp/a3_its/total","a4_its_t","breakfast",NA,"restaurant","ED5J990H5VAZT","slope","exposure_ED5J990H5VAZT_1_slope","matched_restaurant",-0.432108108531293,-0.429624145,-1.04665310825,-0.7582615296,-0.1127733024,0.204767757249999
"model_fits/finalized_uncontaminated/a4_its_t/breakfast","model_fits/finalized_redone_trunc_cp/a3_its/total","a4_its_t","breakfast",1,"pooled",NA,"level",NA,"mu_gamma_total_subset",-0.245577721715455,-0.24512124,-0.63022916975,-0.3997477812,-0.09204576804,0.140638257249999
"model_fits/finalized_uncontaminated/a4_its_t/breakfast","model_fits/finalized_redone_trunc_cp/a3_its/total","a4_its_t","breakfast",2,"pooled",NA,"slope",NA,"mu_gamma_total_subset",-0.807985529362132,-0.8268071615,-1.76857521475,-1.2837254716,-0.328646844,0.259718109999999
