outcome,effect_type,mean,q2.5,q97.5,mean_exp,rhat,ess_bulk,estimate_type,restaurant_id,q16,q84,pred_path,color_group,exposure_strip,left_ok,right_ok,color_group_inner,color_group_innerdark,color_group_restwash,q1_lo,q1_hi
Vegan,Level change,-0.147385956405,-0.47159256775,0.21299601725,0.8553277458649137,NA,NA,Restaurant,9XKJD8DQTH559,-0.3195540168,0.0284465904,NA,Plant-based,Exposure: Introductions,FALSE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,-0.3195540168,0.0284465904
Vegan,Level change,0.08715965112136,-0.329782842,0.503967084,1.0798573131995168,NA,NA,Restaurant,9XKJD8DQTH559,-0.1227027332,0.3081788212,NA,Plant-based,Exposure: Introductions,FALSE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,-0.1227027332,0.3081788212
Vegan,Level change,0.08824591450177,-0.6663183495,0.84465312617,1.0976277948882662,NA,NA,Restaurant,LQ5EH4BKGV61T,-0.2907985112,0.45245024976,NA,Plant-based,Exposure: Introductions,FALSE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,-0.2907985112,0.45245024976
Vegan,Level change,-0.0588763410139,-0.23728258275,0.1176244845,0.9447085152874257,NA,NA,Restaurant,78AY09MVJVTYE,-0.14935942656,0.03079945016,NA,Plant-based,Exposure: Introductions,FALSE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,-0.14935942656,0.03079945016
Vegan,Slope change,-0.952758622975,-1.7635823525,-0.11132445975,0.3832760853541699,NA,NA,Restaurant,L69HYJ4Y3TR91,-1.367076576,-0.5351565876,NA,Plant-based,Exposure: Introductions,FALSE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,-1.367076576,-0.5351565876
Vegan,Slope change,-0.434001618414,-0.7899832715,-0.03089035675,0.639434181547299,NA,NA,Restaurant,ED5J990H5VAZT,-0.61703368,-0.2387982472,NA,Plant-based,Exposure: Introductions,FALSE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,-0.61703368,-0.2387982472
Vegan,Slope change,0.18756140996467,-1.38655142575,2.0384979975,1.1261054945696636,NA,NA,Restaurant,W8T41JZK0ZMEP,-0.516583402,0.906593492,NA,Plant-based,Exposure: Introductions,FALSE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,-0.516583402,0.906593492
Vegan,Slope change,-0.63066620387215,-2.3188645975,0.744791358025,0.563782051883026,NA,NA,Restaurant,W8T41JZK0ZMEP,-1.395301424,0.10525294104,NA,Plant-based,Exposure: Introductions,FALSE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,-1.395301424,0.10525294104
Vegan,Slope change,0.260954045284654,-0.97039959015,1.665644436,1.2467341932500273,NA,NA,Restaurant,W8T41JZK0ZMEP,-0.3436964364,0.8717584856,NA,Plant-based,Exposure: Introductions,FALSE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,-0.3436964364,0.8717584856
Vegan,Slope change,0.51821670083448,-1.03239682225,2.43497916,1.5632736326647996,NA,NA,Restaurant,W8T41JZK0ZMEP,-0.276764788556,1.36285138,NA,Plant-based,Exposure: Introductions,FALSE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,-0.276764788556,1.36285138
