outcome,exposure_group,exposure_type,mean,q2.5,q97.5,mean_exp,mean_exp_p10,rhat,estimate_type,restaurant_id,pred_path,color_group,left_ok,right_ok,color_group_inner,color_group_innerdark,color_group_restwash,q1_lo,q1_hi
meat,Exposure: Alt-Protein-Modifiable,Form: Proportion,0.9746796218082345,0.8752997794189525,1.125120685046886,0.7737824246602252,0.9746796218082345,NA,Restaurant,CB2KHY1C2G9PT,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.9142079115819521,1.0391513277590823
meat,Exposure: Alt-Protein-Modifiable,Form: Proportion,0.9976861670479281,0.9501010949618395,1.0388956062836985,0.9771011119715431,0.9976861670479281,NA,Restaurant,ED5J990H5VAZT,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.9752039645269536,1.0206866708151854
meat,Exposure: Alt-Protein-Modifiable,Form: Proportion,0.965728741841481,0.8482743788159403,1.0887760568270823,0.705588623554423,0.965728741841481,NA,Restaurant,EMBVNVD207CC6,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.9061529976760115,1.0292213403372592
meat,Exposure: Alt-Protein-Modifiable,Form: Proportion,1.212496530036695,1.0236187123175675,1.4127657751684652,6.867600822594859,1.212496530036695,NA,Restaurant,JHDN7CF1C03X5,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,1.1168210182179954,1.3163683449446542
meat,Exposure: Alt-Protein-Modifiable,Form: Proportion,0.8693733693186929,0.5568602048670389,1.4644583087891054,0.2466398952777245,0.8693733693186929,NA,Restaurant,L69HYJ4Y3TR91,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.6793305117266161,1.1125807574276865
meat,Exposure: Alt-Protein-Modifiable,Form: Proportion,1.178343207006265,0.803726190253807,1.5860317332232874,5.16081183767137,1.178343207006265,NA,Restaurant,LBZEEFSBJNB3Z,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.9907514644283902,1.4014541117018626
meat,Exposure: Alt-Protein-Modifiable,Form: Proportion,1.011592675219407,0.47283746645203045,1.969745683507067,1.122165106480059,1.011592675219407,NA,Restaurant,LFZFT3VASXPED,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.7029418194908944,1.4557673369023574
meat,Exposure: Alt-Protein-Modifiable,Form: Proportion,0.9811513823498861,0.6446389687954222,1.5578611192563094,0.8267233436288955,0.9811513823498861,NA,Restaurant,LQ5EH4BKGV61T,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.7833896151159059,1.228836860372042
meat,Exposure: Alt-Protein-Modifiable,Form: Proportion,0.9146160127358066,0.686450477692843,1.2101929551969017,0.4096264631680219,0.9146160127358066,NA,Restaurant,S8MT0YGD2KTN9,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.7914456459514642,1.0569550227888238
meat,Exposure: Alt-Protein-Modifiable,Form: Proportion,0.9720719506099684,0.6543064358451708,1.4134387340162469,0.7533280113413484,0.9720719506099684,NA,Restaurant,SAFK7ND1HR6XS,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.798670882218006,1.1831204795378298
meat,Exposure: Alt-Protein-Modifiable,Form: Proportion,0.9567565218773031,0.8926814578064461,1.0285018127473753,0.6427088992745792,0.9567565218773031,NA,Restaurant,SRQS8F7JWA9MZ,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.9228061397020375,0.9919559512795613
meat,Exposure: Alt-Protein-Modifiable,Form: Proportion,1.1288667052953631,1.043274140495357,1.20983851829734,3.3606759791126803,1.1288667052953631,NA,Restaurant,V3Q26BHF3SE2H,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,1.0870066826763234,1.1723387340976146
meat,Exposure: Alt-Protein-Modifiable,Form: Proportion,0.9493559477843988,0.8233624895058032,1.1101250532898521,0.5946901650930484,0.9493559477843988,NA,Restaurant,W8T41JZK0ZMEP,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.8796739311536316,1.0245577181213634
chicken_fish,Exposure: Alt-Protein-Modifiable,Form: Count,1.1649647103339218,1.0562895400178234,1.2907332119433306,1.1649647103339218,1.0153862474838957,NA,Restaurant,1SQPTEGYPH0GA,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,1.1068919849047,1.2260842022812588
chicken_fish,Exposure: Alt-Protein-Modifiable,Form: Count,1.0943591080853745,0.8815399831359354,1.3269871817062666,1.0943591080853745,1.0090576648661604,NA,Restaurant,2HRX9P6HKXA8V,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.9859330613140891,1.2147090958215565
chicken_fish,Exposure: Alt-Protein-Modifiable,Form: Count,1.2118279025872927,1.0849199908404128,1.370843464276843,1.2118279025872927,1.019398745502866,NA,Restaurant,78AY09MVJVTYE,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,1.1416292628957179,1.2863430477983988
