outcome,effect_type,mean,q2.5,q97.5,mean_exp,rhat,ess_bulk,estimate_type,restaurant_id,q16,q84,pred_path,color_group,exposure_strip,left_ok,right_ok,color_group_inner,color_group_innerdark,color_group_restwash,q1_lo,q1_hi
Meat,Level change,1.0074412701891982,0.5505105620325277,1.8573144313492052,NA,NA,NA,Restaurant,LQ5EH4BKGV61T,0.7497649744811936,1.355953147757469,NA,Animal,Exposure: Introductions,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.7497649744811936,1.355953147757469
Meat,Level change,1.0107160443724275,0.9107253257656118,1.1231516039951992,NA,NA,NA,Restaurant,78AY09MVJVTYE,0.9589977334432906,1.0651248212230624,NA,Animal,Exposure: Introductions,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.9589977334432906,1.0651248212230624
Meat,Slope change,0.41222361696577775,0.1559268806765532,1.1299268481744835,NA,NA,NA,Restaurant,L69HYJ4Y3TR91,0.24889544632868987,0.6930144019316665,NA,Animal,Exposure: Introductions,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.24889544632868987,0.6930144019316665
Meat,Slope change,0.9336175568505377,0.6749563043508494,1.3088469774492,NA,NA,NA,Restaurant,ED5J990H5VAZT,0.7950072595977506,1.1039275730704423,NA,Animal,Exposure: Introductions,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.7950072595977506,1.1039275730704423
Meat,Slope change,1.888756780527515,0.01013827363801472,99.60963708088246,NA,NA,NA,Restaurant,W8T41JZK0ZMEP,0.11500310419306697,31.16476689100955,NA,Animal,Exposure: Introductions,TRUE,FALSE,Animal_inner,Animal_innerdark,Animal_restwash,0.11500310419306697,31.16476689100955
Meat,Slope change,3891.9735056751506,13.474861234557315,147920.90060463766,NA,NA,NA,Restaurant,W8T41JZK0ZMEP,182.10827868479663,61605.592824146945,NA,Animal,Exposure: Introductions,TRUE,FALSE,Animal_inner,Animal_innerdark,Animal_restwash,182.10827868479663,61605.592824146945
Meat,Slope change,0.1444980099518789,0.008238434427706212,1.4108618880325279,NA,NA,NA,Restaurant,W8T41JZK0ZMEP,0.041118844849962186,0.4440610997358044,NA,Animal,Exposure: Introductions,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.041118844849962186,0.4440610997358044
Meat,Slope change,0.0025459430041097643,4.554230638974513e-5,0.7869689578416721,NA,NA,NA,Restaurant,W8T41JZK0ZMEP,1.0743708894718972e-4,0.07798255318713569,NA,Animal,Exposure: Introductions,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,1.0743708894718972e-4,0.07798255318713569
Meat,Slope change,0.33855045470635764,0.00493302143013578,75.11630237285844,NA,NA,NA,Restaurant,W8T41JZK0ZMEP,0.018420126467640813,5.98258480851878,NA,Animal,Exposure: Introductions,TRUE,FALSE,Animal_inner,Animal_innerdark,Animal_restwash,0.018420126467640813,5.98258480851878
Meat,Slope change,1.141433181570529,0.6957340263381565,1.7765792465845036,NA,NA,NA,Restaurant,EMBVNVD207CC6,0.9059941941342796,1.4292715956133426,NA,Animal,Exposure: Introductions,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.9059941941342796,1.4292715956133426
Meat,Slope change,1.0186222406340135,0.24110931177404255,5.52097819456698,NA,NA,NA,Restaurant,C0BE4NDSW26QN,0.4981012979023051,2.237424679215908,NA,Animal,Exposure: Introductions,TRUE,FALSE,Animal_inner,Animal_innerdark,Animal_restwash,0.4981012979023051,2.237424679215908
Meat,Slope change,0.9780494773259704,0.17877876160817827,4.016030241138317,NA,NA,NA,Restaurant,C0BE4NDSW26QN,0.4442576097528686,1.9743198518678506,NA,Animal,Exposure: Introductions,TRUE,FALSE,Animal_inner,Animal_innerdark,Animal_restwash,0.4442576097528686,1.9743198518678506
Meat,Slope change,0.452333378908854,0.01416302335055562,38.22359229988916,NA,NA,NA,Restaurant,V3Q26BHF3SE2H,0.0875344296585706,3.0822550667098927,NA,Animal,Exposure: Introductions,TRUE,FALSE,Animal_inner,Animal_innerdark,Animal_restwash,0.0875344296585706,3.0822550667098927
Meat,Slope change,3.128542570799263,0.034073747414080986,76.59371833014644,NA,NA,NA,Restaurant,V3Q26BHF3SE2H,0.36601802467774497,20.356441536065358,NA,Animal,Exposure: Introductions,TRUE,FALSE,Animal_inner,Animal_innerdark,Animal_restwash,0.36601802467774497,20.356441536065358
Meat,Slope change,0.4518177470221069,0.15989277222640158,1.7230774814841023,NA,NA,NA,Restaurant,V3Q26BHF3SE2H,0.24716271303814802,0.8784023883964505,NA,Animal,Exposure: Introductions,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.24716271303814802,0.8784023883964505
