outcome,exposure_group,exposure_type,mean,q2.5,q97.5,mean_exp,mean_exp_p10,rhat,estimate_type,restaurant_id,pred_path,color_group,left_ok,right_ok,color_group_inner,q1_lo,q1_hi
meat,vegetarian,proportion,0.6908468864322211,0.5796183843548003,0.8155397336945744,0.024763843238869925,0.6908468864322211,1.0015203078657,Restaurant,W8T41JZK0ZMEP,NA,Animal,TRUE,TRUE,Animal_inner,0.6332124037975381,0.7537272132238511
chicken_fish,mpba-modifiable,count,1.0058303508450905,0.856683213138369,1.1569657264518975,1.0058303508450905,1.0005815110245924,1.00451461746586,Restaurant,2HRX9P6HKXA8V,NA,Animal,TRUE,TRUE,Animal_inner,0.9316093948300713,1.0859644613885568
chicken_fish,mpba-modifiable,count,0.9847996470146523,0.9363461031774852,1.0268282604766512,0.9847996470146523,0.9984694662087761,1.00726044385407,Restaurant,ED5J990H5VAZT,NA,Animal,TRUE,TRUE,Animal_inner,0.9618960425773296,1.008248606742985
chicken_fish,mpba-modifiable,count,1.0311641576583193,0.9959656636388226,1.0710112895073314,1.0311641576583193,1.003073555128803,1.00085203378269,Restaurant,JHDN7CF1C03X5,NA,Animal,TRUE,TRUE,Animal_inner,1.0122305032834056,1.050451963846309
chicken_fish,mpba-modifiable,count,0.9783181676965809,0.7247012159511634,1.1352401335897524,0.9783181676965809,0.9978103670502927,1.00766484040018,Restaurant,L69HYJ4Y3TR91,NA,Animal,TRUE,TRUE,Animal_inner,0.8724758159588971,1.0970005354168866
chicken_fish,mpba-modifiable,count,1.0124773822009072,0.9860942334459151,1.0390370128345912,1.0124773822009072,1.001240787258554,1.00057782700639,Restaurant,W8T41JZK0ZMEP,NA,Animal,TRUE,TRUE,Animal_inner,0.99905937575989745,1.0260756010509282
chicken_fish,mpba-modifiable,proportion,1.0098865922436815,0.7101540930713938,1.3956102502584216,1.1033824280081086,1.0098865922436815,1.0021081610892,Restaurant,2HRX9P6HKXA8V,NA,Animal,TRUE,TRUE,Animal_inner,0.8500074253952044,1.1998376704996132
chicken_fish,mpba-modifiable,proportion,0.8927861945018194,0.8089469612099413,0.9871544549310337,0.3217174811751112,0.8927861945018194,1.00041249677008,Restaurant,ED5J990H5VAZT,NA,Animal,TRUE,TRUE,Animal_inner,0.8485746472023282,0.9393012055225748
chicken_fish,mpba-modifiable,proportion,1.347645616863257,1.1589183926327236,1.5660771312069888,19.7586392138002,1.347645616863257,1.00019841734816,Restaurant,JHDN7CF1C03X5,NA,Animal,TRUE,TRUE,Animal_inner,1.2480112081450279,1.455234293408444
chicken_fish,mpba-modifiable,proportion,0.9498272403179183,0.5730139454239148,1.378506821549335,0.5976490129471896,0.9498272403179183,1.0001520880962,Restaurant,L69HYJ4Y3TR91,NA,Animal,TRUE,TRUE,Animal_inner,0.7592565856297843,1.1882304395181817
chicken_fish,mpba-modifiable,proportion,1.0710681073725716,0.9339952116308514,1.2258340261434593,1.9868765198289615,1.0710681073725716,0.999942907560298,Restaurant,W8T41JZK0ZMEP,NA,Animal,TRUE,TRUE,Animal_inner,0.9992930048873372,1.147998519973628
chicken_fish,vegan,count,0.9473751630332509,0.8070156242459837,1.1075691124409592,0.9473751630332509,0.9946085757024022,1.00163656189111,Restaurant,2HRX9P6HKXA8V,NA,Animal,TRUE,TRUE,Animal_inner,0.8738729526842121,1.0270597079076913
chicken_fish,vegan,count,1.5243694908607062,1.2134021094661118,1.9315883621117396,1.5243694908607062,1.043059360463281,1.00379887083133,Restaurant,ED5J990H5VAZT,NA,Animal,TRUE,TRUE,Animal_inner,1.353887683009423,1.716318402056661
chicken_fish,vegan,count,0.9486999547548909,0.9286272997521012,0.9680691532009912,0.9486999547548909,0.9947475724624112,1.00093093893411,Restaurant,JHDN7CF1C03X5,NA,Animal,TRUE,TRUE,Animal_inner,0.9386862970693973,0.9588204354978375
chicken_fish,vegan,count,1.1900917218665799,0.9958006233949488,1.436675839169639,1.1900917218665799,1.0175553533026829,1.00115324654931,Restaurant,L69HYJ4Y3TR91,NA,Animal,TRUE,TRUE,Animal_inner,1.0838561849521429,1.3067400695027616
chicken_fish,vegan,count,1.0141408439477708,0.9940010688741844,1.0353893711706987,1.0141408439477708,1.0014051658096352,1.00202450324549,Restaurant,W8T41JZK0ZMEP,NA,Animal,TRUE,TRUE,Animal_inner,1.0036416348333639,1.0247498864810018
chicken_fish,vegan,proportion,0.8915281106038311,0.687472826715493,1.1438784931097197,0.3172125884926707,0.8915281106038311,1.00027447723068,Restaurant,2HRX9P6HKXA8V,NA,Animal,TRUE,TRUE,Animal_inner,0.7829351053063713,1.015182952724816
chicken_fish,vegan,proportion,1.0800440782829284,0.7985751913596689,1.5509603581960913,2.1598062860330263,1.0800440782829284,1.00101655804435,Restaurant,ED5J990H5VAZT,NA,Animal,TRUE,TRUE,Animal_inner,0.9117996433619678,1.2793328222118454
chicken_fish,vegan,proportion,0.7487003282080634,0.6634479008473162,0.8385495968290306,0.05534523490651488,0.7487003282080634,1.00138226097201,Restaurant,JHDN7CF1C03X5,NA,Animal,TRUE,TRUE,Animal_inner,0.7052751005608163,0.7947993357671714
chicken_fish,vegan,proportion,1.1052209560355724,0.787772508973906,1.7085914625992573,2.7195128144620546,1.1052209560355724,1.00197967565379,Restaurant,L69HYJ4Y3TR91,NA,Animal,TRUE,TRUE,Animal_inner,0.9071398826608815,1.346554577753943
chicken_fish,vegan,proportion,1.0637662114532433,0.9319148067883323,1.2181878674946713,1.8555040922450237,1.0637662114532433,1.0006232987943,Restaurant,W8T41JZK0ZMEP,NA,Animal,TRUE,TRUE,Animal_inner,0.9935005587525209,1.139001425475258
chicken_fish,vegetarian,count,1.0417449168962003,0.9220960939346191,1.1668649820549049,1.0417449168962003,1.0040980854729777,1.00162758212583,Restaurant,2HRX9P6HKXA8V,NA,Animal,TRUE,TRUE,Animal_inner,0.9810217332289286,1.1062267380225554
chicken_fish,vegetarian,count,1.1237284356186545,1.040891156510275,1.2216639219872827,1.1237284356186545,1.0117335156126621,1.00028655243895,Restaurant,ED5J990H5VAZT,NA,Animal,TRUE,TRUE,Animal_inner,1.078747828574625,1.1705846014878847
chicken_fish,vegetarian,count,0.9719705382800878,0.9566812285802209,0.9874507148154537,0.9719705382800878,0.997161058897216,1.00034610536528,Restaurant,JHDN7CF1C03X5,NA,Animal,TRUE,TRUE,Animal_inner,0.9641529032622393,0.979851560979564
chicken_fish,vegetarian,count,1.2033372733982572,1.0400214105409744,1.4329722017232602,1.2033372733982572,1.0186822454182995,1.01090814550011,Restaurant,L69HYJ4Y3TR91,NA,Animal,TRUE,TRUE,Animal_inner,1.1088640835219663,1.3058594060963356
chicken_fish,vegetarian,count,1.0099012627323734,0.9963700348107603,1.024678366942781,1.0099012627323734,1.0009857421651123,1.00030401954159,Restaurant,W8T41JZK0ZMEP,NA,Animal,TRUE,TRUE,Animal_inner,1.0027094588141203,1.0171446489341525
chicken_fish,vegetarian,proportion,0.9900670514944603,0.7682109569687694,1.320636278993644,0.904994788694791,0.9900670514944603,1.00039417270281,Restaurant,2HRX9P6HKXA8V,NA,Animal,TRUE,TRUE,Animal_inner,0.8622603223772128,1.1368176651715536
chicken_fish,vegetarian,proportion,0.5742350596093381,0.36738387377221177,0.8416924859795092,0.003898495577016329,0.5742350596093381,1.00323777357085,Restaurant,ED5J990H5VAZT,NA,Animal,TRUE,TRUE,Animal_inner,0.46477681919979946,0.709471492688167
chicken_fish,vegetarian,proportion,0.7793945799368215,0.6974360179721463,0.8735571937677541,0.0827130076200774,0.7793945799368215,1.00222384862904,Restaurant,JHDN7CF1C03X5,NA,Animal,TRUE,TRUE,Animal_inner,0.7358880068602861,0.8254733132921196
chicken_fish,vegetarian,proportion,1.082929841881659,0.6829833653355243,2.115750720268961,2.218212844056236,1.082929841881659,1.00660261072827,Restaurant,L69HYJ4Y3TR91,NA,Animal,TRUE,TRUE,Animal_inner,0.8115800247943715,1.4450048135856588
chicken_fish,vegetarian,proportion,1.00362515727534,0.8462089618945553,1.194426405797033,1.0368487055330224,1.00362515727534,1.00204434874014,Restaurant,W8T41JZK0ZMEP,NA,Animal,TRUE,TRUE,Animal_inner,0.9191521609500453,1.095861489652413
vegetarian,mpba-modifiable,count,0.9108219782345518,0.713251664469622,1.1621402840269743,0.9108219782345518,0.9907027081455698,1.00219328983484,Restaurant,2HRX9P6HKXA8V,NA,Plant-based,TRUE,TRUE,Plant-based_inner,0.8041699641320141,1.03161857945109
vegetarian,mpba-modifiable,count,1.0010409292586684,0.9811142369070013,1.0222437635144408,1.0010409292586684,1.0001040441989697,1.00776680739006,Restaurant,ED5J990H5VAZT,NA,Plant-based,TRUE,TRUE,Plant-based_inner,0.9906086533321768,1.0115830693385168
vegetarian,mpba-modifiable,count,0.9972262193597151,0.9548619561343253,1.041875159383006,0.9972262193597151,0.9997222751028683,1.00100310569389,Restaurant,JHDN7CF1C03X5,NA,Plant-based,TRUE,TRUE,Plant-based_inner,0.9752852924771462,1.019660749781863
vegetarian,mpba-modifiable,count,1.0508937626840011,0.8704668235041515,1.2885203087106971,1.0508937626840011,1.0049764420256653,1.00339414990148,Restaurant,L69HYJ4Y3TR91,NA,Plant-based,TRUE,TRUE,Plant-based_inner,0.9508345990201983,1.1614824508764827
vegetarian,mpba-modifiable,count,1.2067357419305729,1.0857967236151551,1.3460333728381841,1.2067357419305729,1.0189695769679292,1.00312312239288,Restaurant,SRQS8F7JWA9MZ,NA,Plant-based,TRUE,TRUE,Plant-based_inner,1.1423765860168211,1.2747207608046054
vegetarian,mpba-modifiable,count,0.9981285497703642,0.9710560673439326,1.0262135918260584,0.9981285497703642,0.9998126971853131,1.00294665865271,Restaurant,W8T41JZK0ZMEP,NA,Plant-based,TRUE,TRUE,Plant-based_inner,0.9841599743468153,1.0122953867615947
vegetarian,mpba-modifiable,proportion,0.793505547664272,0.5202821725827868,1.2209089441109273,0.09896911209718798,0.793505547664272,1.00315978045172,Restaurant,2HRX9P6HKXA8V,NA,Plant-based,TRUE,TRUE,Plant-based_inner,0.6383353016750576,0.9863954766745736
vegetarian,mpba-modifiable,proportion,1.0016338594647185,0.9590712485294619,1.0472554215277872,1.016459246890303,1.0016338594647185,1.00140173955214,Restaurant,ED5J990H5VAZT,NA,Plant-based,TRUE,TRUE,Plant-based_inner,0.9794080151872514,1.0243640779623124
vegetarian,mpba-modifiable,proportion,0.765771872536357,0.6473995354841882,0.9100896434838991,0.06934163903853098,0.765771872536357,1.00045456127922,Restaurant,JHDN7CF1C03X5,NA,Plant-based,TRUE,TRUE,Plant-based_inner,0.7020480075031074,0.8352798590703829
vegetarian,mpba-modifiable,proportion,1.0635829582095484,0.7044981141570509,1.6736465896751318,1.8523101228429184,1.0635829582095484,1.00031505827753,Restaurant,L69HYJ4Y3TR91,NA,Plant-based,TRUE,TRUE,Plant-based_inner,0.8529196589954791,1.3262781518320823
vegetarian,mpba-modifiable,proportion,1.1843371659952406,1.0636521651298754,1.3200320280788247,5.429421795810791,1.1843371659952406,1.00180859772225,Restaurant,SRQS8F7JWA9MZ,NA,Plant-based,TRUE,TRUE,Plant-based_inner,1.120858150145139,1.2514112714227128
vegetarian,mpba-modifiable,proportion,0.9953675118960505,0.8708113419144772,1.1434617067922115,0.9546289831542389,0.9953675118960505,1.00033827752203,Restaurant,W8T41JZK0ZMEP,NA,Plant-based,TRUE,TRUE,Plant-based_inner,0.9285504730419989,1.0669926002970458
vegetarian,vegan,count,1.0227236618997015,0.894775779761642,1.17468149175151,1.0227236618997015,1.0022494587705209,1.00074974431862,Restaurant,2HRX9P6HKXA8V,NA,Plant-based,TRUE,TRUE,Plant-based_inner,0.9541216181828753,1.0962582428449457
vegetarian,vegan,count,1.023574145927057,0.9448661752581212,1.1104406294238396,1.023574145927057,1.002332773391718,1.00101572078938,Restaurant,ED5J990H5VAZT,NA,Plant-based,TRUE,TRUE,Plant-based_inner,0.9822686118520308,1.0666166256039653
vegetarian,vegan,count,1.0370259874116905,1.0113557253525307,1.0633622690169042,1.0370259874116905,1.0036423160820287,1.00258395701606,Restaurant,JHDN7CF1C03X5,NA,Plant-based,TRUE,TRUE,Plant-based_inner,1.0238449765954063,1.0503766909550092
vegetarian,vegan,count,1.0144036679240351,0.9401109676443901,1.0946469788016862,1.0144036679240351,1.0014311151242792,1.0015388160601,Restaurant,L69HYJ4Y3TR91,NA,Plant-based,TRUE,TRUE,Plant-based_inner,0.9757753680644342,1.05456115738903
vegetarian,vegan,count,0.6779836966973198,0.5409647280232662,0.8574950050273491,0.6779836966973198,0.9618822820359465,1.00085527062933,Restaurant,SRQS8F7JWA9MZ,NA,Plant-based,TRUE,TRUE,Plant-based_inner,0.6028133481605196,0.7625277283424764
vegetarian,vegan,count,0.9964700755668112,0.9768432279566264,1.0162694797887635,0.9964700755668112,0.9996464455834232,1.00263532367418,Restaurant,W8T41JZK0ZMEP,NA,Plant-based,TRUE,TRUE,Plant-based_inner,0.9864625090755307,1.0065791678496512
vegetarian,vegan,proportion,1.0650008882150688,0.8521549222975425,1.3210218917403054,1.8771531207439152,1.0650008882150688,1.0012425203694,Restaurant,2HRX9P6HKXA8V,NA,Plant-based,TRUE,TRUE,Plant-based_inner,0.9523152095224043,1.1910204526374324
vegetarian,vegan,proportion,1.0045443219415442,0.8753514203468596,1.1557884219452905,1.0463838595475283,1.0045443219415442,1.00352593791776,Restaurant,ED5J990H5VAZT,NA,Plant-based,TRUE,TRUE,Plant-based_inner,0.9357920106855826,1.0783478414243997
vegetarian,vegan,proportion,1.1836959216987455,1.0390630436354222,1.3482360049205286,5.400096403311403,1.1836959216987455,1.00171103655426,Restaurant,JHDN7CF1C03X5,NA,Plant-based,TRUE,TRUE,Plant-based_inner,1.1075975395851412,1.2650227045204963
vegetarian,vegan,proportion,0.9515884117982019,0.7237138677519142,1.2667792744571444,0.6088235550400931,0.9515884117982019,1.00214494900885,Restaurant,L69HYJ4Y3TR91,NA,Plant-based,TRUE,TRUE,Plant-based_inner,0.8249452972708488,1.0976733953928108
vegetarian,vegan,proportion,0.8427037469324871,0.7729703621208077,0.9177797485271746,0.1806131010696936,0.8427037469324871,1.00243419854512,Restaurant,SRQS8F7JWA9MZ,NA,Plant-based,TRUE,TRUE,Plant-based_inner,0.8065857220206096,0.8804390974278958
vegetarian,vegan,proportion,0.9934497668919907,0.8773180285667155,1.129463783811551,0.9363950774380898,0.9934497668919907,1.00068166929962,Restaurant,W8T41JZK0ZMEP,NA,Plant-based,TRUE,TRUE,Plant-based_inner,0.9314452375929643,1.0595818192041027
vegetarian,vegetarian,count,1.000623651992737,0.8959802846393662,1.115139989330191,1.000623651992737,1.0000623477038022,1.00232034037701,Restaurant,2HRX9P6HKXA8V,NA,Plant-based,TRUE,TRUE,Plant-based_inner,0.9462985580612053,1.058067440130795
vegetarian,vegetarian,count,1.0277125936425648,0.9957125425017658,1.0622465105009018,1.0277125936425648,1.0027372945455695,1.00170108363002,Restaurant,ED5J990H5VAZT,NA,Plant-based,TRUE,TRUE,Plant-based_inner,1.0108937732518744,1.0448112384092867
vegetarian,vegetarian,count,1.0327164430429958,1.0126946601927034,1.0531306178485944,1.0327164430429958,1.0032244527948464,1.00103442991806,Restaurant,JHDN7CF1C03X5,NA,Plant-based,TRUE,TRUE,Plant-based_inner,1.0224531293503036,1.0430827791676518
vegetarian,vegetarian,count,1.0060280575232192,0.9532335210660984,1.0638232646816046,1.0060280575232192,1.0006011767814444,1.00196803542016,Restaurant,L69HYJ4Y3TR91,NA,Plant-based,TRUE,TRUE,Plant-based_inner,0.9782488218833718,1.0345961373870223
vegetarian,vegetarian,count,1.0861960534964976,1.0416453835296637,1.1337439883664147,1.0861960534964976,1.0083024490759194,1.00082662346189,Restaurant,SRQS8F7JWA9MZ,NA,Plant-based,TRUE,TRUE,Plant-based_inner,1.062971729876156,1.1099277934407759
vegetarian,vegetarian,count,1.0014437538673173,0.9868596591199575,1.0166773549891193,1.0014437538673173,1.0001442816732746,1.00024308247835,Restaurant,W8T41JZK0ZMEP,NA,Plant-based,TRUE,TRUE,Plant-based_inner,0.9938679039291183,1.0090773514217328
vegetarian,vegetarian,proportion,1.101942482598158,0.842698134436032,1.3910903547255875,2.639910875188386,1.101942482598158,1.05527021717424,Restaurant,2HRX9P6HKXA8V,NA,Plant-based,TRUE,TRUE,Plant-based_inner,0.9696778396672808,1.2522481027010364
vegetarian,vegetarian,proportion,1.0923989983434914,0.9640355089881858,1.234539693142444,2.4199864400069906,1.0923989983434914,1.01399916308653,Restaurant,ED5J990H5VAZT,NA,Plant-based,TRUE,TRUE,Plant-based_inner,1.0256053222977357,1.1635426860971725
vegetarian,vegetarian,proportion,1.1920630612465117,1.0588290259484388,1.3505319069515662,5.794184312353426,1.1920630612465117,1.00533724688431,Restaurant,JHDN7CF1C03X5,NA,Plant-based,TRUE,TRUE,Plant-based_inner,1.1203153829148782,1.2684056326095934
vegetarian,vegetarian,proportion,1.0605051203756222,0.854040574669154,1.2963844532946156,1.7993999222013568,1.0605051203756222,1.01435938674296,Restaurant,L69HYJ4Y3TR91,NA,Plant-based,TRUE,TRUE,Plant-based_inner,0.9533978544128323,1.1796451031826187
vegetarian,vegetarian,proportion,1.1332125764942467,1.0586825682592589,1.214156901261648,3.4923186011213643,1.1332125764942467,1.00475768309787,Restaurant,SRQS8F7JWA9MZ,NA,Plant-based,TRUE,TRUE,Plant-based_inner,1.0942851495610217,1.173524783773115
vegetarian,vegetarian,proportion,1.0630597429489368,0.9131727772987223,1.2207402719312899,1.8432180789003274,1.0630597429489368,1.01168735615472,Restaurant,W8T41JZK0ZMEP,NA,Plant-based,TRUE,TRUE,Plant-based_inner,0.9871812028884857,1.1447705991281094
vegan,mpba-modifiable,count,1.0280361559379898,0.8042052229091105,1.3003673448333428,1.0280361559379898,1.0027688599876152,1.00549676097757,Restaurant,2HRX9P6HKXA8V,NA,Plant-based,TRUE,TRUE,Plant-based_inner,0.9094290147525429,1.1621119634096255
vegan,mpba-modifiable,count,1.0176123199504459,0.9904049243323501,1.0454851436691643,1.0176123199504459,1.0017474270143203,1.00076307738673,Restaurant,ED5J990H5VAZT,NA,Plant-based,TRUE,TRUE,Plant-based_inner,1.0036589544674717,1.0317596720535114
vegan,mpba-modifiable,count,0.9924321879952303,0.9450950420005677,1.0428333956028204,0.9924321879952303,0.9992406291487835,1.00102474458355,Restaurant,JHDN7CF1C03X5,NA,Plant-based,TRUE,TRUE,Plant-based_inner,0.9678274189289889,1.017662476290378
vegan,mpba-modifiable,count,1.0382328197439536,0.8494628546153291,1.340820794969447,1.0382328197439536,1.0037590531915532,1.0045537040151,Restaurant,L69HYJ4Y3TR91,NA,Plant-based,TRUE,TRUE,Plant-based_inner,0.9241166782938799,1.1664407896885587
vegan,mpba-modifiable,count,0.9594614109487628,0.842189292130351,1.0974579298261127,0.9594614109487628,0.995870232817313,1.00114866435568,Restaurant,SRQS8F7JWA9MZ,NA,Plant-based,TRUE,TRUE,Plant-based_inner,0.8968015446988322,1.0264993459717324
vegan,mpba-modifiable,count,0.989104248638158,0.9630361321335319,1.0169194961276362,0.989104248638158,0.9989050454220223,1.0003391045865,Restaurant,W8T41JZK0ZMEP,NA,Plant-based,TRUE,TRUE,Plant-based_inner,0.9754621820284002,1.002937102738004
vegan,mpba-modifiable,proportion,0.9882378801882886,0.6983041403238562,1.4121042460596607,0.8884131297868878,0.9882378801882886,1.01236289164066,Restaurant,2HRX9P6HKXA8V,NA,Plant-based,TRUE,TRUE,Plant-based_inner,0.8257444137271629,1.182707495931942
vegan,mpba-modifiable,proportion,1.0479607274637934,0.994631268429412,1.1092195778195544,1.597533878152646,1.0479607274637934,1.00387567057307,Restaurant,ED5J990H5VAZT,NA,Plant-based,TRUE,TRUE,Plant-based_inner,1.0192120364647945,1.077520326502127
vegan,mpba-modifiable,proportion,0.850809323650247,0.7035881188424563,1.033399910227567,0.19875698720868437,0.850809323650247,1.00925545786703,Restaurant,JHDN7CF1C03X5,NA,Plant-based,TRUE,TRUE,Plant-based_inner,0.7713348868509359,0.9384724035567749
vegan,mpba-modifiable,proportion,0.9990152293182429,0.6884750514933232,1.4830286397414982,0.9901958185774794,0.9990152293182429,1.00286513485703,Restaurant,L69HYJ4Y3TR91,NA,Plant-based,TRUE,TRUE,Plant-based_inner,0.8214033375865233,1.2150321075419943
vegan,mpba-modifiable,proportion,0.9729758069937793,0.8630654570613631,1.1011991308382527,0.7603620219190648,0.9729758069937793,1.00067469471109,Restaurant,SRQS8F7JWA9MZ,NA,Plant-based,TRUE,TRUE,Plant-based_inner,0.914337646649071,1.0353745407559916
vegan,mpba-modifiable,proportion,0.9863013403961864,0.8590470976822808,1.129183369945544,0.871156604238423,0.9863013403961864,1.00555861790984,Restaurant,W8T41JZK0ZMEP,NA,Plant-based,TRUE,TRUE,Plant-based_inner,0.919849748850837,1.0575535138022438
vegan,vegan,count,1.0579820862526295,0.9575709896969062,1.172956019575041,1.0579820862526295,1.0056522542085897,1.00177185608143,Restaurant,2HRX9P6HKXA8V,NA,Plant-based,TRUE,TRUE,Plant-based_inner,1.0046182946661977,1.1141804810586118
vegan,vegan,count,1.4212014671556359,1.2676179381441472,1.6013702996598687,1.4212014671556359,1.0357753345214058,1.0007180767494,Restaurant,ED5J990H5VAZT,NA,Plant-based,TRUE,TRUE,Plant-based_inner,1.3389424922440667,1.5085140862623054
vegan,vegan,count,1.0306996119073966,1.0076539969711986,1.0557111466530311,1.0306996119073966,1.0030283568888168,1.00033561884374,Restaurant,JHDN7CF1C03X5,NA,Plant-based,TRUE,TRUE,Plant-based_inner,1.0185221091296086,1.0430227095353835
vegan,vegan,count,1.2074899546445037,1.1071679405124175,1.3205708761014794,1.2074899546445037,1.0190332449046497,1.00105812183447,Restaurant,L69HYJ4Y3TR91,NA,Plant-based,TRUE,TRUE,Plant-based_inner,1.1543989445131573,1.2630226296527662
vegan,vegan,count,1.0270355831740057,1.0121844402797204,1.0426153384771688,1.0270355831740057,1.0026712191684757,1.00021950344204,Restaurant,W8T41JZK0ZMEP,NA,Plant-based,TRUE,TRUE,Plant-based_inner,1.0193040327421965,1.0348257783969266
vegan,vegan,proportion,1.1369467059875682,0.9568148743234407,1.3128927384254188,3.6091179664755115,1.1369467059875682,1.00183071461657,Restaurant,2HRX9P6HKXA8V,NA,Plant-based,TRUE,TRUE,Plant-based_inner,1.0487905089013863,1.2325128815382183
vegan,vegan,proportion,1.268280586568099,1.0969928681046601,1.5527575658591481,10.768456252817685,1.268280586568099,1.0029052831112,Restaurant,ED5J990H5VAZT,NA,Plant-based,TRUE,TRUE,Plant-based_inner,1.1607013381422764,1.3858307847219442
vegan,vegan,proportion,1.1464560015165237,1.0186081101577078,1.2737555019052091,3.9225990705978067,1.1464560015165237,1.00101695092159,Restaurant,JHDN7CF1C03X5,NA,Plant-based,TRUE,TRUE,Plant-based_inner,1.0829099785630854,1.2137309558798997
vegan,vegan,proportion,1.3595562169965736,1.1061135056452247,1.9445711221393807,21.576038163933788,1.3595562169965736,1.00257480712699,Restaurant,L69HYJ4Y3TR91,NA,Plant-based,TRUE,TRUE,Plant-based_inner,1.177310487658231,1.5700132858330709
vegan,vegan,proportion,1.1780612610451158,1.0722710356981384,1.2976439512621187,5.14847668499502,1.1780612610451158,1.00063017137027,Restaurant,W8T41JZK0ZMEP,NA,Plant-based,TRUE,TRUE,Plant-based_inner,1.1221022237947427,1.2368109654767718
vegan,vegetarian,count,0.9899587249801519,0.8885071159249778,1.0938877733909365,0.9899587249801519,0.9989913062077577,1.00367370095922,Restaurant,2HRX9P6HKXA8V,NA,Plant-based,TRUE,TRUE,Plant-based_inner,0.9388113866032818,1.0438926190596571
vegan,vegetarian,count,1.0189890583010857,0.9733896348858673,1.0718558925276418,1.0189890583010857,1.001882872031624,1.00159482561857,Restaurant,ED5J990H5VAZT,NA,Plant-based,TRUE,TRUE,Plant-based_inner,0.9942453791998251,1.0443485307148168
vegan,vegetarian,count,1.0178228224549921,0.9970533760932269,1.0399010004268652,1.0178228224549921,1.00176814715612,1.00273312561184,Restaurant,JHDN7CF1C03X5,NA,Plant-based,TRUE,TRUE,Plant-based_inner,1.0069561419906112,1.0288067719238418
vegan,vegetarian,count,1.039258944132531,0.9716973172728772,1.1154294107270053,1.039258944132531,1.0038582143647932,1.0067548742121,Restaurant,L69HYJ4Y3TR91,NA,Plant-based,TRUE,TRUE,Plant-based_inner,1.003321988229079,1.076483088809635
vegan,vegetarian,count,0.9870712908317016,0.9376748611218652,1.0384908749129502,0.9870712908317016,0.9986995450915277,1.00028280749176,Restaurant,SRQS8F7JWA9MZ,NA,Plant-based,TRUE,TRUE,Plant-based_inner,0.9616889809952334,1.0131235279163409
vegan,vegetarian,count,0.9903897767788079,0.975564368558599,1.0053479472387352,0.9903897767788079,0.9990347961671204,1.00030937339613,Restaurant,W8T41JZK0ZMEP,NA,Plant-based,TRUE,TRUE,Plant-based_inner,0.9828209315802126,0.9980169107417136
vegan,vegetarian,proportion,1.0345180721238123,0.8267859847628851,1.3017757351217694,1.4040443238429245,1.0345180721238123,1.00470725839913,Restaurant,2HRX9P6HKXA8V,NA,Plant-based,TRUE,TRUE,Plant-based_inner,0.9213963411377613,1.1615279915581471
vegan,vegetarian,proportion,1.0632511939835247,0.9083588674444403,1.2900317493887814,1.846540301713991,1.0632511939835247,1.00088069969364,Restaurant,ED5J990H5VAZT,NA,Plant-based,TRUE,TRUE,Plant-based_inner,0.972238655865786,1.1627835353868636
vegan,vegetarian,proportion,1.0976494845475835,0.9519489852965227,1.271550259090562,2.5388484520978216,1.0976494845475835,1.00275208211783,Restaurant,JHDN7CF1C03X5,NA,Plant-based,TRUE,TRUE,Plant-based_inner,1.0195118689255898,1.1817757376353917
vegan,vegetarian,proportion,1.0519325435001932,0.805350707456353,1.4443802329129292,1.6591242470075684,1.0519325435001932,1.00587329022431,Restaurant,L69HYJ4Y3TR91,NA,Plant-based,TRUE,TRUE,Plant-based_inner,0.9062946123327792,1.220973909605976
vegan,vegetarian,proportion,0.9926295539483841,0.904744215534005,1.085771139831265,0.9286926635406021,0.9926295539483841,1.00027334621668,Restaurant,SRQS8F7JWA9MZ,NA,Plant-based,TRUE,TRUE,Plant-based_inner,0.947501566185849,1.0399069157617649
vegan,vegetarian,proportion,1.0090885621503372,0.8629840565663607,1.190281605612904,1.0946942463530656,1.0090885621503372,1.00292511325367,Restaurant,W8T41JZK0ZMEP,NA,Plant-based,TRUE,TRUE,Plant-based_inner,0.9296191502443307,1.0953514952817043
