outcome,exposure_group,exposure_type,mean,q2.5,q97.5,rhat,estimate_type,restaurant_id
total,vegan,Count,2.25,1.85,2.77,0.9995943681778323,Restaurant,SRQS8F7JWA9MZ
total,vegan,Count,1.02,0.9,1.15,1.0011830745356909,Restaurant,2HRX9P6HKXA8V
total,vegan,Count,0.99,0.97,1.02,1.0003714662521495,Restaurant,JHDN7CF1C03X5
total,vegan,Count,1.16,1.08,1.24,1.0005391829895958,Restaurant,L69HYJ4Y3TR91
total,vegan,Count,1.35,1.24,1.48,0.9997399841433678,Restaurant,ED5J990H5VAZT
total,vegan,Count,1.02,0.99,1.05,1.0000363754828732,Restaurant,W8T41JZK0ZMEP
total,vegan,Proportion,1.1796876973548311,1.0932990799580533,1.2785187031608318,1.0007035624338427,Restaurant,SRQS8F7JWA9MZ
total,vegan,Proportion,1.0349560586847328,0.8424172486141028,1.2317586048842384,1.0005309382822745,Restaurant,2HRX9P6HKXA8V
total,vegan,Proportion,0.9872980226511102,0.8513399225207846,1.1428213880435563,1.0028484978708532,Restaurant,JHDN7CF1C03X5
total,vegan,Proportion,1.3462157776219656,1.0738979584144939,1.7905296608200159,1.0014198061458417,Restaurant,L69HYJ4Y3TR91
total,vegan,Proportion,1.1146260046796124,0.9716416578630735,1.2862997004960988,0.9996506391834259,Restaurant,ED5J990H5VAZT
total,vegan,Proportion,1.0434439926896288,0.8865681505652133,1.2035996918326024,1.0011827705106733,Restaurant,W8T41JZK0ZMEP
total,vegetarian,Count,1.07,1.03,1.11,1.0015555051708749,Restaurant,SRQS8F7JWA9MZ
total,vegetarian,Count,1,0.9,1.09,1.0008418529313223,Restaurant,2HRX9P6HKXA8V
total,vegetarian,Count,1,0.98,1.02,1.001310920056709,Restaurant,JHDN7CF1C03X5
total,vegetarian,Count,1.09,1.03,1.14,1.0015156923744177,Restaurant,L69HYJ4Y3TR91
total,vegetarian,Count,1.14,1.11,1.18,0.9999296538481399,Restaurant,ED5J990H5VAZT
total,vegetarian,Count,1.02,1,1.03,1.0010162957254407,Restaurant,W8T41JZK0ZMEP
total,vegetarian,Proportion,1.102362896841745,1.0371372893366482,1.1736758477909162,1.0013455998746197,Restaurant,SRQS8F7JWA9MZ
total,vegetarian,Proportion,0.9906132650954108,0.8089433786991753,1.1518188513888727,1.0004712333851673,Restaurant,2HRX9P6HKXA8V
total,vegetarian,Proportion,1.025791204689333,0.8950584438464527,1.158905819491852,1.0015254162469742,Restaurant,JHDN7CF1C03X5
total,vegetarian,Proportion,1.1615308587170674,0.9861703143068244,1.5113743788239538,1.0004158854806346,Restaurant,L69HYJ4Y3TR91
total,vegetarian,Proportion,0.9906132650954108,0.8633219511791956,1.1157505737333215,1.0000889779079323,Restaurant,ED5J990H5VAZT
