outcome,effect_type,mean,q2.5,q97.5,rhat,ess_bulk,estimate_type,restaurant_id,pred_path,color_group,n_rest_in_group,rest_rank,step_size
vegetarian,Gender x Level,-0.14898638536799,-0.4938004225,0.0486612802500001,1.0073394049144,388.788742628519,Restaurant,W8T41JZK0ZMEP,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/vegetarian/plots/W8T41JZK0ZMEP.png,Plant-based,25,24,0.12
vegetarian,Level Change,-0.0579761762345273,-0.2479194295,0.0883283623250001,1.00116723813648,1567.11126216867,Restaurant,W8T41JZK0ZMEP_4_genderfemale,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/vegetarian/plots/W8T41JZK0ZMEP_4_genderfemale.png,Plant-based,50,49,0.12
vegetarian,Gender x Level,0.170188726217583,-0.08737399415,0.64648366075,1.00832865440658,544.806360434031,Restaurant,W8T41JZK0ZMEP,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/vegetarian/plots/W8T41JZK0ZMEP.png,Plant-based,25,25,0.12
vegetarian,Level Change,-0.033026425952051,-0.21340856275,0.13891580025,1.0048130905468,1730.09289513243,Restaurant,W8T41JZK0ZMEP_5_genderfemale,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/vegetarian/plots/W8T41JZK0ZMEP_5_genderfemale.png,Plant-based,50,50,0.12
vegetarian,Gender x Level,-0.069486467360681,-0.2615354725,0.0892316576000001,1.00171579650983,607.933133035912,Restaurant,EMBVNVD207CC6,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/vegetarian/plots/EMBVNVD207CC6.png,Plant-based,25,9,0.12
vegetarian,Level Change,-0.147237255317896,-0.4065581815,0.078185271875,1.00463277033328,589.386580678317,Restaurant,EMBVNVD207CC6_1_genderfemale,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/vegetarian/plots/EMBVNVD207CC6_1_genderfemale.png,Plant-based,50,18,0.12
vegetarian,Gender x Level,0.07195503948107,-0.180556781,0.33691236225,1.00766152770835,1256.15492853541,Restaurant,C0BE4NDSW26QN,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/vegetarian/plots/C0BE4NDSW26QN.png,Plant-based,25,6,0.12
vegetarian,Level Change,0.0554703187418,-0.11688912625,0.24417777425,1.00477054667662,994.643340171424,Restaurant,C0BE4NDSW26QN_1_genderfemale,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/vegetarian/plots/C0BE4NDSW26QN_1_genderfemale.png,Plant-based,50,13,0.12
vegetarian,Gender x Level,0.0634065328844767,-0.20149322925,0.31362705,1.00703987612299,1325.75470305455,Restaurant,C0BE4NDSW26QN,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/vegetarian/plots/C0BE4NDSW26QN.png,Plant-based,25,7,0.12
vegetarian,Level Change,0.0434783061429717,-0.13817434325,0.21598415075,1.00320248812145,1403.31564074965,Restaurant,C0BE4NDSW26QN_2_genderfemale,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/vegetarian/plots/C0BE4NDSW26QN_2_genderfemale.png,Plant-based,50,14,0.12
vegetarian,Gender x Level,-0.0877581683607067,-0.363219856,0.0976149094750003,1.00668982273985,1148.70051495568,Restaurant,V3Q26BHF3SE2H,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/vegetarian/plots/V3Q26BHF3SE2H.png,Plant-based,25,17,0.12
vegetarian,Level Change,-0.0123888800621768,-0.2003109665,0.12722434775,1.00291935149361,1479.33653172501,Restaurant,V3Q26BHF3SE2H_1_genderfemale,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/vegetarian/plots/V3Q26BHF3SE2H_1_genderfemale.png,Plant-based,50,37,0.12
vegetarian,Gender x Level,0.103106858295289,-0.0758874305,0.37337372925,1.00857744924013,582.740989274968,Restaurant,V3Q26BHF3SE2H,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/vegetarian/plots/V3Q26BHF3SE2H.png,Plant-based,25,18,0.12
vegetarian,Level Change,0.0082315076257669,-0.15703642425,0.1573940625,1.00234354970649,1499.65326907358,Restaurant,V3Q26BHF3SE2H_2_genderfemale,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/vegetarian/plots/V3Q26BHF3SE2H_2_genderfemale.png,Plant-based,50,38,0.12
vegetarian,Gender x Level,0.0747556500280333,-0.06287528405,0.25317024875,1.00581287414312,975.495454974838,Restaurant,V3Q26BHF3SE2H,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/vegetarian/plots/V3Q26BHF3SE2H.png,Plant-based,25,19,0.12
vegetarian,Level Change,0.0370172032402827,-0.09203019,0.16888466775,1.00067003685563,1533.80929884973,Restaurant,V3Q26BHF3SE2H_3_genderfemale,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/vegetarian/plots/V3Q26BHF3SE2H_3_genderfemale.png,Plant-based,50,39,0.12
vegetarian,Gender x Level,-0.0683208163557787,-0.2735839155,0.089571589125,1.006517584151,917.977308635115,Restaurant,V3Q26BHF3SE2H,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/vegetarian/plots/V3Q26BHF3SE2H.png,Plant-based,25,20,0.12
vegetarian,Level Change,0.0959064712669553,-0.042496210975,0.2725260075,1.00359700227683,1165.7327410894,Restaurant,V3Q26BHF3SE2H_4_genderfemale,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/vegetarian/plots/V3Q26BHF3SE2H_4_genderfemale.png,Plant-based,50,40,0.12
vegetarian,Gender x Level,-0.0109393671693987,-0.145300918,0.11064641475,1.00045363967477,1398.41999354492,Restaurant,LBZEEFSBJNB3Z,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/vegetarian/plots/LBZEEFSBJNB3Z.png,Plant-based,25,11,0.12
vegetarian,Level Change,0.169807080674033,0.048492244325,0.2882346365,1.00340798327387,1381.36001888161,Restaurant,LBZEEFSBJNB3Z_1_genderfemale,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/vegetarian/plots/LBZEEFSBJNB3Z_1_genderfemale.png,Plant-based,50,22,0.12
vegetarian,Gender x Level,0.103649174370797,0.00418446423,0.21124545425,1.00204209925784,1302.76151218515,Restaurant,SAFK7ND1HR6XS,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/vegetarian/plots/SAFK7ND1HR6XS.png,Plant-based,25,14,0.12
vegetarian,Level Change,0.0682164788183867,-0.044136602025,0.185321123,1.00370823108614,819.812164704129,Restaurant,SAFK7ND1HR6XS_1_genderfemale,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/vegetarian/plots/SAFK7ND1HR6XS_1_genderfemale.png,Plant-based,50,28,0.12
vegetarian,Gender x Level,0.0304370639285957,-0.0487406731,0.11304686225,1.00257145694929,1027.6735139942,Restaurant,S8MT0YGD2KTN9,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/vegetarian/plots/S8MT0YGD2KTN9.png,Plant-based,25,13,0.12
vegetarian,Level Change,0.152249135816288,0.056294685475,0.25263541325,1.00138082683196,1641.66072224098,Restaurant,S8MT0YGD2KTN9_1_genderfemale,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/vegetarian/plots/S8MT0YGD2KTN9_1_genderfemale.png,Plant-based,50,26,0.12
vegetarian,Gender x Level,0.0783000334857147,-0.0684789557,0.24067138425,1.00650931437135,758.922700266799,Restaurant,1SQPTEGYPH0GA,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/vegetarian/plots/1SQPTEGYPH0GA.png,Plant-based,25,1,0.12
vegetarian,Level Change,-0.3192246200619,-0.56135040375,-0.085672350025,1.01125225609918,510.123625387281,Restaurant,1SQPTEGYPH0GA_1_genderfemale,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/vegetarian/plots/1SQPTEGYPH0GA_1_genderfemale.png,Plant-based,50,2,0.12
vegetarian,Gender x Level,0.2380688597224,0.052307090675,0.47527708975,1.00386987953874,611.801529215299,Restaurant,9XKJD8DQTH559,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/vegetarian/plots/9XKJD8DQTH559.png,Plant-based,25,4,0.12
vegetarian,Level Change,0.181130118634607,0.00807841061500001,0.35916263425,1.00622881114411,1205.75168286581,Restaurant,9XKJD8DQTH559_1_genderfemale,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/vegetarian/plots/9XKJD8DQTH559_1_genderfemale.png,Plant-based,50,9,0.12
vegetarian,Gender x Level,0.117645271808437,-0.089893283525,0.303297561,1.00674132447612,649.521949607006,Restaurant,9XKJD8DQTH559,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/vegetarian/plots/9XKJD8DQTH559.png,Plant-based,25,5,0.12
vegetarian,Level Change,0.200269083878569,0.043051229975,0.36064957075,1.00402486119189,1173.23535387779,Restaurant,9XKJD8DQTH559_2_genderfemale,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/vegetarian/plots/9XKJD8DQTH559_2_genderfemale.png,Plant-based,50,10,0.12
vegetarian,Gender x Level,0.0478650293542103,-0.17706828675,0.25379866225,1.0010195482806,1720.75801415866,Restaurant,LQ5EH4BKGV61T,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/vegetarian/plots/LQ5EH4BKGV61T.png,Plant-based,25,12,0.12
vegetarian,Level Change,0.0841714020183957,-0.23734949775,0.47160541075,1.00485444551774,649.0031787793,Restaurant,LQ5EH4BKGV61T_1_genderfemale,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/vegetarian/plots/LQ5EH4BKGV61T_1_genderfemale.png,Plant-based,50,24,0.12
vegetarian,Gender x Level,0.131566813449,0.0677728764,0.19793219975,1.00077881002472,1864.66647214419,Restaurant,78AY09MVJVTYE,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/vegetarian/plots/78AY09MVJVTYE.png,Plant-based,25,3,0.12
vegetarian,Level Change,0.0716453393599889,-0.00301149799,0.1456985335,1.00188470787303,841.640432615147,Restaurant,78AY09MVJVTYE_1_genderfemale,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/vegetarian/plots/78AY09MVJVTYE_1_genderfemale.png,Plant-based,50,6,0.12
vegan,Level Change,-0.0284665648055333,-0.07740591,0.0196785,1.00910193402746,324.994254401757,Restaurant,SRQS8F7JWA9MZ,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/vegan/plots/SRQS8F7JWA9MZ.png,Plant-based,50,29,0.12
vegan,Level Change,0.0237061440132,-0.026708515,0.075977775,1.00642725418213,317.478594128926,Restaurant,SRQS8F7JWA9MZ,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/vegan/plots/SRQS8F7JWA9MZ.png,Plant-based,50,30,0.12
vegan,Level Change,0.0134628233633667,-0.0282558,0.0683171275,1.00367580565256,291.003368391428,Restaurant,2HRX9P6HKXA8V,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/vegan/plots/2HRX9P6HKXA8V.png,Plant-based,50,3,0.12
vegan,Level Change,-0.00862228534379667,-0.068474925,0.0500095375,1.00981065318029,383.880224145741,Restaurant,L69HYJ4Y3TR91,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/vegan/plots/L69HYJ4Y3TR91.png,Plant-based,50,19,0.12
vegan,Level Change,0.00377237960413403,-0.023222085,0.032745585,1.00358301298433,663.140038965307,Restaurant,ED5J990H5VAZT,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/vegan/plots/ED5J990H5VAZT.png,Plant-based,50,15,0.12
vegan,Level Change,-0.0310022621198333,-0.191707725,0.1221975,1.02094133668315,342.130939355033,Restaurant,W8T41JZK0ZMEP,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/vegan/plots/W8T41JZK0ZMEP.png,Plant-based,50,41,0.12
vegan,Level Change,0.228521376433333,0.0652670775,0.39953235,1.01547375571855,255.863544896013,Restaurant,W8T41JZK0ZMEP,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/vegan/plots/W8T41JZK0ZMEP.png,Plant-based,50,42,0.12
vegan,Level Change,-0.0505612743731333,-0.193661225,0.0803922000000001,1.00592735048607,430.4663783453,Restaurant,W8T41JZK0ZMEP,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/vegan/plots/W8T41JZK0ZMEP.png,Plant-based,50,43,0.12
vegan,Level Change,-0.0019073106633,-0.142083825,0.126074725,1.01113293973604,391.7266504887,Restaurant,W8T41JZK0ZMEP,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/vegan/plots/W8T41JZK0ZMEP.png,Plant-based,50,44,0.12
vegan,Level Change,0.0477406547454333,-0.09906322,0.220908425,1.01288875250234,409.942473347204,Restaurant,W8T41JZK0ZMEP,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/vegan/plots/W8T41JZK0ZMEP.png,Plant-based,50,45,0.12
vegan,Level Change,-0.00900612176849667,-0.0747553125,0.05238705,1.00584901393131,348.6368737901,Restaurant,EMBVNVD207CC6,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/vegan/plots/EMBVNVD207CC6.png,Plant-based,50,17,0.12
vegan,Level Change,0.0219218169197333,-0.152803375,0.202017725,1.00565811580471,319.891706185735,Restaurant,C0BE4NDSW26QN,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/vegan/plots/C0BE4NDSW26QN.png,Plant-based,50,11,0.12
vegan,Level Change,0.0251545130158,-0.1394208,0.20371305,1.00606805069516,323.962484830143,Restaurant,C0BE4NDSW26QN,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/vegan/plots/C0BE4NDSW26QN.png,Plant-based,50,12,0.12
vegan,Level Change,0.0455705326045667,-0.049825065,0.14233565,1.00361863062507,489.263024904458,Restaurant,V3Q26BHF3SE2H,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/vegan/plots/V3Q26BHF3SE2H.png,Plant-based,50,33,0.12
vegan,Level Change,0.0847510495062667,-0.0169063225,0.188451725,1.00321168116683,408.58265023845,Restaurant,V3Q26BHF3SE2H,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/vegan/plots/V3Q26BHF3SE2H.png,Plant-based,50,34,0.12
vegan,Level Change,-0.0913001655706,-0.179547575,-0.00576169699999994,1.0072624446916,443.927100979798,Restaurant,V3Q26BHF3SE2H,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/vegan/plots/V3Q26BHF3SE2H.png,Plant-based,50,35,0.12
vegan,Level Change,0.00239027251715,-0.080158,0.0801032525,1.00105846666188,303.28940870482,Restaurant,V3Q26BHF3SE2H,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/vegan/plots/V3Q26BHF3SE2H.png,Plant-based,50,36,0.12
vegan,Level Change,0.0110341496161,-0.042386315,0.0788483775,1.01489114798566,218.572473993846,Restaurant,LBZEEFSBJNB3Z,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/vegan/plots/LBZEEFSBJNB3Z.png,Plant-based,50,21,0.12
vegan,Level Change,-0.0149177467004667,-0.0723578475,0.0319622575,1.00296774479308,348.987734161578,Restaurant,SAFK7ND1HR6XS,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/vegan/plots/SAFK7ND1HR6XS.png,Plant-based,50,27,0.12
vegan,Level Change,-0.0296773252282467,-0.09391314,0.016903965,1.00532424913564,191.944376072141,Restaurant,S8MT0YGD2KTN9,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/vegan/plots/S8MT0YGD2KTN9.png,Plant-based,50,25,0.12
vegan,Level Change,-0.0121882716021,-0.0629102975,0.0351917725,1.01842704098224,180.023693734523,Restaurant,1SQPTEGYPH0GA,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/vegan/plots/1SQPTEGYPH0GA.png,Plant-based,50,1,0.12
vegan,Level Change,-0.0968407574732293,-0.229920775,0.02116179,1.01043364524342,278.43744683492,Restaurant,9XKJD8DQTH559,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/vegan/plots/9XKJD8DQTH559.png,Plant-based,50,7,0.12
vegan,Level Change,0.0633174716334667,-0.03978516,0.181054,1.01015720092689,482.250026294673,Restaurant,9XKJD8DQTH559,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/vegan/plots/9XKJD8DQTH559.png,Plant-based,50,8,0.12
vegan,Level Change,-0.00581222565093333,-0.08072039,0.06438689,1.00320594323979,397.28193805512,Restaurant,LQ5EH4BKGV61T,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/vegan/plots/LQ5EH4BKGV61T.png,Plant-based,50,23,0.12
vegan,Level Change,-0.0283707082005993,-0.0888270625,0.0166201675,1.0082681195133,219.196681686599,Restaurant,78AY09MVJVTYE,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/vegan/plots/78AY09MVJVTYE.png,Plant-based,50,5,0.12
vegan,Slope Change,-0.0014565235713443,-0.0666522625,0.06872625,1.00614202216249,377.049047097443,Restaurant,SRQS8F7JWA9MZ,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/vegan/plots/SRQS8F7JWA9MZ.png,Plant-based,25,15,0.12
vegan,Slope Change,-4.60093366143333e-4,-0.068723485,0.06513288,1.00418104036738,503.767736571473,Restaurant,SRQS8F7JWA9MZ,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/vegan/plots/SRQS8F7JWA9MZ.png,Plant-based,25,16,0.12
vegan,Slope Change,-0.0305264909185667,-0.06383054,-7.15141075e-4,1.02210723391388,252.079497314853,Restaurant,2HRX9P6HKXA8V,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/vegan/plots/2HRX9P6HKXA8V.png,Plant-based,25,2,0.12
vegan,Slope Change,-0.00726706694223333,-0.089688015,0.0756072375,1.00732639052992,329.220779530669,Restaurant,L69HYJ4Y3TR91,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/vegan/plots/L69HYJ4Y3TR91.png,Plant-based,25,10,0.12
vegan,Slope Change,0.01233590767127,-0.0259144925,0.0583167,1.01252074437778,285.036392161756,Restaurant,ED5J990H5VAZT,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/vegan/plots/ED5J990H5VAZT.png,Plant-based,25,8,0.12
vegan,Slope Change,0.0223844621688733,-0.0564523,0.128202375,1.00430982279532,398.995330775397,Restaurant,W8T41JZK0ZMEP,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/vegan/plots/W8T41JZK0ZMEP.png,Plant-based,25,21,0.12
vegan,Slope Change,0.016753271781728,-0.0703956475,0.10450545,1.00548302273171,554.508922647609,Restaurant,W8T41JZK0ZMEP,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/vegan/plots/W8T41JZK0ZMEP.png,Plant-based,25,22,0.12
vegan,Slope Change,0.01403069136057,-0.0892182975,0.101959075,1.01228842577871,573.640337528191,Restaurant,W8T41JZK0ZMEP,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/vegan/plots/W8T41JZK0ZMEP.png,Plant-based,25,23,0.12
vegan,Slope Change,0.0128749830263667,-0.090095835,0.099821705,1.00339171886613,521.746694312636,Restaurant,W8T41JZK0ZMEP,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/vegan/plots/W8T41JZK0ZMEP.png,Plant-based,25,24,0.12
vegan,Slope Change,0.0213433571564233,-0.05531833,0.127713575,1.00578508169377,441.724080754982,Restaurant,W8T41JZK0ZMEP,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/vegan/plots/W8T41JZK0ZMEP.png,Plant-based,25,25,0.12
vegan,Slope Change,0.00156139566023333,-0.0611072325,0.0773536075,1.0135828335053,242.070952028159,Restaurant,EMBVNVD207CC6,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/vegan/plots/EMBVNVD207CC6.png,Plant-based,25,9,0.12
vegan,Slope Change,-0.00798893550856667,-0.0784243725,0.0588207225,1.00730037005786,370.907990334482,Restaurant,C0BE4NDSW26QN,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/vegan/plots/C0BE4NDSW26QN.png,Plant-based,25,6,0.12
vegan,Slope Change,-0.00699500581163333,-0.080010465,0.0631920525,1.00574267071241,377.191906224836,Restaurant,C0BE4NDSW26QN,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/vegan/plots/C0BE4NDSW26QN.png,Plant-based,25,7,0.12
vegan,Slope Change,-0.0100015721066667,-0.115333025,0.068644055,1.00341731350469,546.755202442629,Restaurant,V3Q26BHF3SE2H,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/vegan/plots/V3Q26BHF3SE2H.png,Plant-based,25,17,0.12
vegan,Slope Change,-0.00928333868900667,-0.1017599,0.0670977325,1.00412398122796,488.297211553227,Restaurant,V3Q26BHF3SE2H,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/vegan/plots/V3Q26BHF3SE2H.png,Plant-based,25,18,0.12
vegan,Slope Change,0.00692433286096667,-0.0661951175,0.136890425,1.0045277578783,395.411988862759,Restaurant,V3Q26BHF3SE2H,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/vegan/plots/V3Q26BHF3SE2H.png,Plant-based,25,19,0.12
vegan,Slope Change,-0.00428793354063667,-0.0919663,0.0877550625000001,1.00504639785885,514.741762826994,Restaurant,V3Q26BHF3SE2H,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/vegan/plots/V3Q26BHF3SE2H.png,Plant-based,25,20,0.12
vegan,Slope Change,0.0450125010103,-0.0301230775,0.174441675,1.01079281155842,159.727150232483,Restaurant,LBZEEFSBJNB3Z,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/vegan/plots/LBZEEFSBJNB3Z.png,Plant-based,25,11,0.12
vegan,Slope Change,-0.00206711539728,-0.078770325,0.0857732375000001,1.00412116505362,471.25530366697,Restaurant,SAFK7ND1HR6XS,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/vegan/plots/SAFK7ND1HR6XS.png,Plant-based,25,14,0.12
vegan,Slope Change,-0.04207976766,-0.08453326,-0.00215495824999999,1.00985443083342,259.49107480141,Restaurant,S8MT0YGD2KTN9,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/vegan/plots/S8MT0YGD2KTN9.png,Plant-based,25,13,0.12
vegan,Slope Change,9.54928357667333e-4,-0.0462303525,0.0444644675,1.02076038647337,193.817184855604,Restaurant,1SQPTEGYPH0GA,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/vegan/plots/1SQPTEGYPH0GA.png,Plant-based,25,1,0.12
vegan,Slope Change,-0.02162445002997,-0.113624375,0.0590859450000001,1.0144053130457,301.428573140359,Restaurant,9XKJD8DQTH559,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/vegan/plots/9XKJD8DQTH559.png,Plant-based,25,4,0.12
vegan,Slope Change,-0.0218474509588967,-0.1125809,0.0579738625,1.01084894822975,417.832293760474,Restaurant,9XKJD8DQTH559,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/vegan/plots/9XKJD8DQTH559.png,Plant-based,25,5,0.12
vegan,Slope Change,-0.00540732058486667,-0.078433525,0.0893654,1.00230080047693,462.276409159226,Restaurant,LQ5EH4BKGV61T,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/vegan/plots/LQ5EH4BKGV61T.png,Plant-based,25,12,0.12
vegan,Slope Change,-0.033816114874,-0.05704231,-0.00723713649999999,1.01357429406594,168.909270469143,Restaurant,78AY09MVJVTYE,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/vegan/plots/78AY09MVJVTYE.png,Plant-based,25,3,0.12
vegan,Gender x Level,-0.0017151530415,-0.0465516675,0.052407355,1.01491142510125,202.94530726209,Restaurant,SRQS8F7JWA9MZ,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/vegan/plots/SRQS8F7JWA9MZ.png,Plant-based,25,15,0.12
vegan,Level Change,-0.05624361345257,-0.12234225,4.91457175000014e-4,1.01336333778255,206.799233124062,Restaurant,SRQS8F7JWA9MZ_1_genderfemale,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/vegan/plots/SRQS8F7JWA9MZ_1_genderfemale.png,Plant-based,50,31,0.12
vegan,Gender x Level,-0.0616422175736667,-0.12109915,-0.01511296,1.01503692498454,203.775044031627,Restaurant,SRQS8F7JWA9MZ,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/vegan/plots/SRQS8F7JWA9MZ.png,Plant-based,25,16,0.12
vegan,Level Change,0.05267311401909,-0.00612448925,0.1225291,1.01102615044957,218.77574415894,Restaurant,SRQS8F7JWA9MZ_2_genderfemale,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/vegan/plots/SRQS8F7JWA9MZ_2_genderfemale.png,Plant-based,50,32,0.12
vegan,Gender x Level,0.00820248635811,-0.0241978075,0.0594136425,1.00946788441098,222.915663844505,Restaurant,2HRX9P6HKXA8V,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/vegan/plots/2HRX9P6HKXA8V.png,Plant-based,25,2,0.12
vegan,Level Change,-0.0296730994441,-0.0863732375,0.016584155,1.00518849532349,233.709381593714,Restaurant,2HRX9P6HKXA8V_1_genderfemale,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/vegan/plots/2HRX9P6HKXA8V_1_genderfemale.png,Plant-based,50,4,0.12
vegan,Gender x Level,-0.0121855335720667,-0.05715505,0.0263042925,1.00767168208866,363.032720551418,Restaurant,L69HYJ4Y3TR91,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/vegan/plots/L69HYJ4Y3TR91.png,Plant-based,25,10,0.12
vegan,Level Change,0.0190557484489,-0.026185785,0.071208755,1.00523715086137,418.344861051803,Restaurant,L69HYJ4Y3TR91_1_genderfemale,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/vegan/plots/L69HYJ4Y3TR91_1_genderfemale.png,Plant-based,50,20,0.12
vegan,Gender x Level,-0.01181602808149,-0.030205205,0.0066985095,1.00049784478614,1053.65165362605,Restaurant,ED5J990H5VAZT,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/vegan/plots/ED5J990H5VAZT.png,Plant-based,25,8,0.12
vegan,Level Change,-5.4971853725e-4,-0.02121397,0.0190369425,0.999824254080402,958.328531964696,Restaurant,ED5J990H5VAZT_1_genderfemale,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/vegan/plots/ED5J990H5VAZT_1_genderfemale.png,Plant-based,50,16,0.12
vegan,Gender x Level,-0.0279616540367333,-0.137372075,0.0781815675,1.011000554087,282.245623406705,Restaurant,W8T41JZK0ZMEP,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/vegan/plots/W8T41JZK0ZMEP.png,Plant-based,25,21,0.12
vegan,Level Change,0.0192219744921667,-0.0730757275,0.1227479,1.0045504108861,445.988581532404,Restaurant,W8T41JZK0ZMEP_1_genderfemale,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/vegan/plots/W8T41JZK0ZMEP_1_genderfemale.png,Plant-based,50,46,0.12
vegan,Gender x Level,-0.05412055231431,-0.168308675,0.0323597625,1.00447143332811,386.570991423194,Restaurant,W8T41JZK0ZMEP,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/vegan/plots/W8T41JZK0ZMEP.png,Plant-based,25,22,0.12
vegan,Level Change,0.0358058917307667,-0.047209965,0.1446909,1.00511456781853,569.098537985131,Restaurant,W8T41JZK0ZMEP_2_genderfemale,../../model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/vegan/plots/W8T41JZK0ZMEP_2_genderfemale.png,Plant-based,50,47,0.12
