"outcome","restaurant","effect_type","series","estimate","ci_lower","ci_upper"
"vegan","ED5J990H5VAZT","Gender x Level","Female",-0.00054971853725,-0.02121397,0.0190369425
"vegan","EMBVNVD207CC6","Gender x Level","Female",-0.00167230679063,-0.0733468625,0.061413355
"vegan","L69HYJ4Y3TR91","Gender x Level","Female",0.0190557484489,-0.026185785,0.071208755
"vegan","LBZEEFSBJNB3Z","Gender x Level","Female",-0.00513826024933333,-0.054841015,0.03672988
"vegan","LQ5EH4BKGV61T","Gender x Level","Female",0.00109075608963333,-0.07516798,0.06522797
"vegan","S8MT0YGD2KTN9","Gender x Level","Female",0.0155454563992467,-0.02900362,0.0662759725
"vegan","SAFK7ND1HR6XS","Gender x Level","Female",0.030321737151,-0.016410965,0.090415905
"vegan","SRQS8F7JWA9MZ","Gender x Level","Female",-0.05624361345257,-0.12234225,0.000491457175000014
"vegan","SRQS8F7JWA9MZ","Gender x Level","Female",0.05267311401909,-0.00612448925,0.1225291
"vegan","V3Q26BHF3SE2H","Gender x Level","Female",0.0107352290753433,-0.07527262,0.0904971500000001
"vegan","V3Q26BHF3SE2H","Gender x Level","Female",0.0298002905465,-0.0436647675,0.11917385
"vegan","V3Q26BHF3SE2H","Gender x Level","Female",0.00765492044663667,-0.0706050875,0.0803197375
"vegan","V3Q26BHF3SE2H","Gender x Level","Female",0.00892436493356667,-0.0679143575,0.085869285
"vegan","W8T41JZK0ZMEP","Gender x Level","Female",0.0192219744921667,-0.0730757275,0.1227479
"vegan","W8T41JZK0ZMEP","Gender x Level","Female",0.0358058917307667,-0.047209965,0.1446909
"vegan","W8T41JZK0ZMEP","Gender x Level","Female",0.0133445264304,-0.084838775,0.108238075
"vegan","W8T41JZK0ZMEP","Gender x Level","Female",0.0030261974077,-0.112055325,0.09368167
"vegan","W8T41JZK0ZMEP","Gender x Level","Female",0.0211573780762667,-0.0792126525,0.1227646
"vegan","pooled","Gender x Level","Female",0.00727299282533667,-0.017033115,0.0311719975
"vegan","1SQPTEGYPH0GA","Gender x Level","Male",-0.0048767728233,-0.03736624,0.0311226625
"vegan","2HRX9P6HKXA8V","Gender x Level","Male",0.00820248635811,-0.0241978075,0.0594136425
"vegan","78AY09MVJVTYE","Gender x Level","Male",-0.000855466573133333,-0.028155935,0.0334561525
"vegan","9XKJD8DQTH559","Gender x Level","Male",0.0351775763428,-0.05013202,0.1321386
"vegan","9XKJD8DQTH559","Gender x Level","Male",0.0412479073803333,-0.03849608,0.133682275
"vegan","C0BE4NDSW26QN","Gender x Level","Male",0.00689224469456,-0.076800535,0.10335975
"vegan","C0BE4NDSW26QN","Gender x Level","Male",-0.000274382774856667,-0.09171729,0.085027165
"vegan","ED5J990H5VAZT","Gender x Level","Male",-0.01181602808149,-0.030205205,0.0066985095
"vegan","EMBVNVD207CC6","Gender x Level","Male",-0.0248769798472667,-0.104407075,0.016997125
"vegan","L69HYJ4Y3TR91","Gender x Level","Male",-0.0121855335720667,-0.05715505,0.0263042925
"vegan","LBZEEFSBJNB3Z","Gender x Level","Male",-0.00280714037666667,-0.0435732875,0.044978865
"vegan","LQ5EH4BKGV61T","Gender x Level","Male",-0.01115419146812,-0.066834925,0.04066461
"vegan","S8MT0YGD2KTN9","Gender x Level","Male",-0.01454910816501,-0.0519770775,0.01673347
"vegan","SAFK7ND1HR6XS","Gender x Level","Male",-0.0191680077731167,-0.0736727,0.01656564
"vegan","SRQS8F7JWA9MZ","Gender x Level","Male",-0.0017151530415,-0.0465516675,0.052407355
"vegan","SRQS8F7JWA9MZ","Gender x Level","Male",-0.0616422175736667,-0.12109915,-0.01511296
