outcome,exposure_group,exposure_type,mean,q2.5,q97.5,rhat,estimate_type,restaurant_id
total,vegetarian,Proportion,-0.09431067947124129,-2.120263536200091,1.4134230285081433,1.0004712333851673,Restaurant,2HRX9P6HKXA8V
total,vegetarian,Proportion,0.25464221837358075,-1.1086626245216111,1.4747630091074988,1.0015254162469742,Restaurant,JHDN7CF1C03X5
total,vegetarian,Proportion,1.4973884086254774,-0.13926206733350766,4.1301942151157975,1.0004158854806346,Restaurant,L69HYJ4Y3TR91
total,vegetarian,Proportion,-0.09431067947124129,-1.4696759700589417,1.095273387402595,1.0000889779079323,Restaurant,ED5J990H5VAZT
total,vegetarian,Proportion,0.03922071315328133,-1.7147984280919266,1.4085449700547104,1.002076307432498,Restaurant,W8T41JZK0ZMEP
vegan,mpbamod,Count,0.1570037488096647,0.01980262729617973,0.29266961396282004,1.000401264045861,Restaurant,SRQS8F7JWA9MZ
vegan,mpbamod,Count,-0.23572233352106983,-0.4780358009429998,0,1.0012380883575362,Restaurant,2HRX9P6HKXA8V
vegan,mpbamod,Count,-0.020202707317519466,-0.06187540371808753,0.01980262729617973,0.9995674441150143,Restaurant,JHDN7CF1C03X5
vegan,mpbamod,Count,0.23111172096338664,-0.020202707317519466,0.5187937934151675,1.0006818802530233,Restaurant,L69HYJ4Y3TR91
vegan,mpbamod,Count,0.02955880224154443,0.009950330853168092,0.058268908123975824,1.0000101392795724,Restaurant,ED5J990H5VAZT
vegan,mpbamod,Count,0,-0.030459207484708574,0.03922071315328133,1.001112065476014,Restaurant,W8T41JZK0ZMEP
vegan,mpbamod,Proportion,1.451613827240533,0.04879016416943205,2.8735646395797834,1.0015754160155659,Restaurant,SRQS8F7JWA9MZ
vegan,mpbamod,Proportion,-2.659260036932778,-Inf,0.27763173659827955,0.999753252330752,Restaurant,2HRX9P6HKXA8V
vegan,mpbamod,Proportion,-3.912023005428146,-Inf,-2.3025850929940455,0.9997370678629691,Restaurant,JHDN7CF1C03X5
vegan,mpbamod,Proportion,0.8754687373538999,-2.995732273553991,5.312023013604149,1.001944307614216,Restaurant,L69HYJ4Y3TR91
vegan,mpbamod,Proportion,0.6729444732424258,0.08617769624105241,1.2809338454620642,1.0003936087908853,Restaurant,ED5J990H5VAZT
vegan,mpbamod,Proportion,-0.5108256237659907,-2.2072749131897207,1.1600209167967532,1.000801401803575,Restaurant,W8T41JZK0ZMEP
vegan,vegan,Count,0.08617769624105241,-0.040821994520255166,0.2151113796169455,1.0002880031627919,Restaurant,2HRX9P6HKXA8V
vegan,vegan,Count,0.04879016416943205,0.01980262729617973,0.0769610411361284,1.003708407176699,Restaurant,JHDN7CF1C03X5
vegan,vegan,Count,0.1906203596086497,0.09531017980432493,0.30010459245033816,1.0001753927961996,Restaurant,L69HYJ4Y3TR91
vegan,vegan,Count,0.3987761199573678,0.26236426446749106,0.5364933705145685,1.00112007857581,Restaurant,ED5J990H5VAZT
vegan,vegan,Count,0.01980262729617973,0,0.04879016416943205,1.0016765408421462,Restaurant,W8T41JZK0ZMEP
vegan,vegan,Proportion,1.6448050562713916,0.009950330853168092,3.107720775502038,1.0000866686611207,Restaurant,2HRX9P6HKXA8V
vegan,vegan,Proportion,1.979621206397625,0.8878912573524571,3.180550710546533,1.0003904478486332,Restaurant,JHDN7CF1C03X5
vegan,vegan,Proportion,2.4379897300002487,0.8109302162163288,5.090924125325059,1.0011233852880974,Restaurant,L69HYJ4Y3TR91
vegan,vegan,Proportion,2.0425181875752383,0.7419373447293773,3.7884985191426486,1.0001063273687598,Restaurant,ED5J990H5VAZT
vegan,vegan,Proportion,1.4085449700547104,-0.18632957819149348,2.702032128776647,1.0002436649041926,Restaurant,W8T41JZK0ZMEP
vegan,vegetarian,Count,0.04879016416943205,-0.01005033585350145,0.10436001532424286,1.00085579223485,Restaurant,SRQS8F7JWA9MZ
vegan,vegetarian,Count,0.009950330853168092,-0.08338160893905101,0.10436001532424286,1.004071109990656,Restaurant,2HRX9P6HKXA8V
vegan,vegetarian,Count,0.02955880224154443,0.009950330853168092,0.04879016416943205,1.0011335838282402,Restaurant,JHDN7CF1C03X5
vegan,vegetarian,Count,0.12221763272424911,0.04879016416943205,0.1906203596086497,1.0004033231319738,Restaurant,L69HYJ4Y3TR91
